 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,401,401,401,107.367,217.674,9
2,0.000,445,445,445,121.082,210.620,9
3,0.000,273,273,273,135.973,209.837,9
4,0.000,316,316,316,132.054,183.974,9
5,0.000,254,254,254,118.535,187.697,9
6,0.000,277,277,277,101.686,192.595,9
7,0.000,276,276,276,103.057,180.252,9
8,0.000,405,405,405,117.751,177.509,9
9,0.000,344,344,344,133.230,180.056,9
10,0.000,259,259,259,134.209,151.255,9
11,0.000,376,376,376,119.907,153.410,9
12,0.000,363,363,363,103.449,153.998,9
13,0.000,150,150,150,105.604,143.810,9
14,0.000,438,438,438,120.298,144.005,9
15,0.000,348,348,348,136.756,148.120,9
16,0.000,444,444,444,139.303,119.907,9
17,0.000,314,314,314,127.156,119.711,9
18,0.000,227,227,227,114.225,117.751,9
19,0.000,364,364,364,111.482,113.441,9
20,0.000,317,317,317,124.805,114.029,9
21,0.000,407,407,407,139.499,116.772,9
22,0.000,317,317,317,145.377,89.342,9
23,0.000,412,412,412,131.466,89.146,9
24,0.000,320,320,320,115.792,86.011,9
25,0.000,197,197,197,118.535,77.783,9
26,0.000,453,453,453,130.683,79.546,9
27,0.000,312,312,312,147.140,84.052,9
28,0.000,281,281,281,151.647,56.035,9
29,0.000,466,466,466,137.540,55.839,9
30,0.000,382,382,382,123.629,52.116,9
31,0.000,372,372,372,125.980,45.063,9
32,0.000,589,589,589,137.540,46.630,9
33,0.000,421,421,421,151.451,51.137,9
34,0.000,372,372,372,158.504,26.450,9
35,0.000,451,451,451,145.573,25.079,9
36,0.000,383,383,383,133.621,21.552,9
