 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,84,84,84,131.250,246.312,9
2,0.000,147,147,147,146.125,236.688,9
3,0.000,129,129,129,161.000,229.250,9
4,0.000,232,232,232,150.938,206.062,9
5,0.000,317,317,317,138.688,212.625,9
6,0.000,282,282,282,126.438,220.500,9
7,0.000,90,90,90,115.062,213.500,9
8,0.000,139,139,139,128.625,206.938,9
9,0.000,152,152,152,145.688,200.375,9
10,0.000,116,116,116,138.250,175.438,9
11,0.000,178,178,178,126.875,179.375,9
12,0.000,248,248,248,112.000,185.938,9
13,0.000,61,61,61,111.562,173.688,9
14,0.000,231,231,231,126.875,171.062,9
15,0.000,106,106,106,140.438,172.375,9
16,0.000,168,168,168,138.688,142.188,9
17,0.000,130,130,130,126.438,144.375,9
18,0.000,174,174,174,109.812,144.812,9
19,0.000,117,117,117,112.438,136.500,9
20,0.000,134,134,134,125.562,136.500,9
21,0.000,141,141,141,140.000,139.125,9
22,0.000,126,126,126,141.750,108.938,9
23,0.000,163,163,163,128.188,110.250,9
24,0.000,91,91,91,114.625,109.812,9
25,0.000,53,53,53,117.688,101.062,9
26,0.000,242,242,242,131.688,101.500,9
27,0.000,216,216,216,143.938,105.875,9
28,0.000,247,247,247,145.688,74.375,9
29,0.000,271,271,271,134.750,77.000,9
30,0.000,148,148,148,122.938,74.375,9
31,0.000,144,144,144,124.250,69.562,9
32,0.000,346,346,346,137.812,68.688,9
33,0.000,157,157,157,147.438,73.062,9
34,0.000,129,129,129,153.125,45.500,9
35,0.000,187,187,187,140.000,45.500,9
36,0.000,227,227,227,129.500,43.750,9
37,0.000,177,177,177,131.688,35.875,9
38,0.000,183,183,183,143.938,38.062,9
39,0.000,83,83,83,154.875,43.312,9
40,0.000,106,106,106,160.125,18.812,9
41,0.000,164,164,164,149.188,17.500,9
42,0.000,145,145,145,134.750,15.312,9
