 ,Area,Mean,Min,Max,X,Y
1,0.000,146,146,146,78.192,211.681
2,0.000,266,266,266,93.714,208.189
3,0.000,303,303,303,109.236,205.473
4,0.000,200,200,200,107.878,181.996
5,0.000,293,293,293,92.938,186.652
6,0.000,249,249,249,77.222,188.010
7,0.000,148,148,148,77.610,171.324
8,0.000,308,308,308,92.744,173.070
9,0.000,264,264,264,106.714,174.623
10,0.000,222,222,222,111.176,148.623
11,0.000,241,241,241,94.102,150.757
12,0.000,363,363,363,79.356,150.175
13,0.000,190,190,190,85.371,135.818
14,0.000,313,313,313,98.565,139.310
15,0.000,205,205,205,114.087,141.444
16,0.000,388,388,388,116.609,115.445
17,0.000,388,388,388,101.669,115.833
18,0.000,293,293,293,86.729,114.669
19,0.000,78,78,78,86.147,103.997
20,0.000,259,259,259,103.221,105.550
21,0.000,162,162,162,120.878,108.072
22,0.000,266,266,266,122.624,80.908
23,0.000,307,307,307,108.848,81.879
24,0.000,288,288,288,93.520,82.073
25,0.000,126,126,126,91.774,71.595
26,0.000,182,182,182,105.356,72.759
27,0.000,227,227,227,124.370,75.476
28,0.000,260,260,260,124.564,45.790
29,0.000,282,282,282,110.012,48.118
30,0.000,238,238,238,94.878,47.148
31,0.000,159,159,159,96.819,37.835
32,0.000,382,382,382,110.206,38.029
33,0.000,289,289,289,124.370,39.775
34,0.000,252,252,252,125.146,13.388
35,0.000,276,276,276,112.146,14.940
36,0.000,91,91,91,96.624,13.582
