 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,309,309,309,125.588,219.241,8
2,0.000,331,331,331,135.973,213.167,8
3,0.000,270,270,270,151.647,209.837,8
4,0.000,346,346,346,144.397,188.873,8
5,0.000,329,329,329,132.250,191.615,8
6,0.000,185,185,185,118.731,194.750,8
7,0.000,236,236,236,116.380,185.542,8
8,0.000,241,241,241,129.703,182.995,8
9,0.000,185,185,185,143.222,182.211,8
10,0.000,212,212,212,141.654,158.700,8
11,0.000,276,276,276,127.548,162.227,8
12,0.000,260,260,260,114.225,162.227,8
13,0.000,230,230,230,113.245,153.802,8
14,0.000,236,236,236,125.980,151.451,8
15,0.000,243,243,243,138.716,153.410,8
16,0.000,203,203,203,139.695,130.878,8
17,0.000,297,297,297,128.136,131.662,8
18,0.000,293,293,293,115.400,129.115,8
19,0.000,270,270,270,116.184,122.454,8
20,0.000,333,333,333,129.115,121.670,8
21,0.000,216,216,216,141.067,124.413,8
22,0.000,240,240,240,144.789,103.057,8
23,0.000,344,344,344,133.230,103.253,8
24,0.000,269,269,269,121.082,100.118,8
25,0.000,265,265,265,122.454,91.889,8
26,0.000,282,282,282,133.230,92.085,8
27,0.000,190,190,190,146.161,95.416,8
28,0.000,306,306,306,147.924,71.905,8
29,0.000,297,297,297,136.560,71.513,8
30,0.000,286,286,286,125.001,70.141,8
31,0.000,278,278,278,126.372,63.088,8
32,0.000,417,417,417,136.560,62.892,8
33,0.000,214,214,214,149.687,65.635,8
34,0.000,285,285,285,151.843,42.908,8
35,0.000,342,342,342,140.675,43.300,8
36,0.000,335,335,335,130.095,42.712,8
37,0.000,273,273,273,130.878,35.463,8
38,0.000,367,367,367,141.654,35.463,8
39,0.000,192,192,192,152.234,37.618,8
40,0.000,220,220,220,154.585,16.654,8
41,0.000,197,197,197,144.201,17.241,8
42,0.000,229,229,229,133.817,17.241,8
