 ,Area,Mean,Min,Max,X,Y
1,0.000,446,446,446,123.982,199.846
2,0.000,551,551,551,138.534,192.473
3,0.000,435,435,435,153.474,189.951
4,0.000,556,556,556,148.429,168.220
5,0.000,468,468,468,134.071,171.130
6,0.000,604,604,604,117.579,178.503
7,0.000,674,674,674,108.460,171.324
8,0.000,596,596,596,122.236,166.474
9,0.000,531,531,531,137.758,162.787
10,0.000,494,494,494,131.549,139.504
11,0.000,429,429,429,117.967,145.713
12,0.000,457,457,457,103.415,146.877
13,0.000,631,631,631,101.281,130.773
14,0.000,399,399,399,113.699,129.415
15,0.000,677,677,677,128.445,135.041
16,0.000,465,465,465,131.743,112.729
17,0.000,594,594,594,114.863,110.982
18,0.000,351,351,351,101.669,107.296
19,0.000,461,461,461,106.132,101.087
20,0.000,712,712,712,118.355,104.580
21,0.000,642,642,642,131.743,107.684
22,0.000,508,508,508,134.653,98.177
23,0.000,520,520,520,124.758,93.520
24,0.000,443,443,443,113.505,90.222
25,0.000,196,196,196,125.146,64.998
26,0.000,452,452,452,136.982,69.655
27,0.000,479,479,479,146.489,72.759
28,0.000,350,350,350,152.892,63.058
29,0.000,525,525,525,138.922,60.342
30,0.000,464,464,464,127.086,55.103
31,0.000,365,365,365,130.773,47.730
32,0.000,309,309,309,142.026,51.611
33,0.000,615,615,615,154.638,57.237
34,0.000,666,666,666,162.981,35.701
35,0.000,604,604,604,148.623,31.626
36,0.000,521,521,521,134.459,27.552
37,0.000,289,289,289,136.788,19.208
38,0.000,574,574,574,150.563,24.835
39,0.000,308,308,308,165.309,30.462
40,0.000,440,440,440,171.906,9.507
41,0.000,590,590,590,157.160,7.955
42,0.000,396,396,396,144.937,3.881
