 ,Area,Mean,Min,Max,X,Y
1,0.000,229,229,229,103.027,221.965
2,0.000,277,277,277,113.505,217.114
3,0.000,365,365,365,122.430,213.234
4,0.000,333,333,333,120.878,193.249
5,0.000,302,302,302,108.654,197.906
6,0.000,159,159,159,96.236,200.816
7,0.000,156,156,156,95.848,189.757
8,0.000,253,253,253,108.654,187.234
9,0.000,336,336,336,118.743,186.458
10,0.000,294,294,294,120.296,163.757
11,0.000,320,320,320,107.878,166.668
12,0.000,421,421,421,94.490,169.190
13,0.000,178,178,178,96.430,156.578
14,0.000,437,437,437,107.684,155.802
15,0.000,254,254,254,120.878,158.518
16,0.000,279,279,279,123.400,135.624
17,0.000,434,434,434,110.788,137.176
18,0.000,227,227,227,98.371,135.624
19,0.000,192,192,192,103.027,126.504
20,0.000,321,321,321,113.311,127.086
21,0.000,337,337,337,124.176,130.385
22,0.000,275,275,275,127.863,108.460
23,0.000,350,350,350,119.325,109.042
24,0.000,343,343,343,107.296,107.102
25,0.000,306,306,306,110.206,97.595
26,0.000,319,319,319,118.937,99.147
27,0.000,287,287,287,129.221,102.833
28,0.000,322,322,322,134.265,85.953
29,0.000,404,404,404,123.788,82.655
30,0.000,300,300,300,114.863,80.326
31,0.000,259,259,259,117.191,71.789
32,0.000,301,301,301,125.340,73.730
33,0.000,255,255,255,134.265,76.252
34,0.000,254,254,254,143.385,60.924
35,0.000,450,450,450,132.907,58.402
36,0.000,354,354,354,123.400,57.625
37,0.000,253,253,253,124.176,48.894
38,0.000,409,409,409,132.325,49.864
39,0.000,235,235,235,137.952,52.387
40,0.000,344,344,344,147.071,40.745
41,0.000,322,322,322,143.385,36.283
42,0.000,237,237,237,137.176,36.477
