 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,41,41,41,134.805,221.758,9
2,0.000,112,112,112,150.391,210.820,9
3,0.000,89,89,89,162.969,205.898,9
4,0.000,55,55,55,156.406,186.211,9
5,0.000,75,75,75,143.008,191.133,9
6,0.000,150,150,150,128.516,194.961,9
7,0.000,76,76,76,126.055,181.836,9
8,0.000,56,56,56,140.273,179.102,9
9,0.000,93,93,93,154.766,179.922,9
10,0.000,64,64,64,155.039,153.945,9
11,0.000,73,73,73,141.367,156.680,9
12,0.000,54,54,54,127.422,154.219,9
13,0.000,55,55,55,126.875,146.289,9
14,0.000,88,88,88,143.281,145.469,9
15,0.000,37,37,37,156.680,148.477,9
16,0.000,86,86,86,160.508,122.500,9
17,0.000,105,105,105,145.469,123.594,9
18,0.000,110,110,110,131.250,119.766,9
19,0.000,50,50,50,133.438,112.383,9
20,0.000,143,143,143,148.477,112.383,9
21,0.000,51,51,51,163.242,116.211,9
22,0.000,55,55,55,167.070,92.695,9
23,0.000,121,121,121,154.219,91.328,9
24,0.000,114,114,114,140.000,86.953,9
25,0.000,64,64,64,141.094,79.570,9
26,0.000,193,193,193,155.586,80.117,9
27,0.000,34,34,34,168.984,85.586,9
28,0.000,114,114,114,174.453,61.523,9
29,0.000,143,143,143,160.508,59.609,9
30,0.000,91,91,91,147.930,56.602,9
31,0.000,100,100,100,149.297,51.133,9
32,0.000,277,277,277,162.148,51.406,9
33,0.000,59,59,59,175.547,55.781,9
34,0.000,106,106,106,179.102,32.539,9
35,0.000,174,174,174,164.609,30.625,9
36,0.000,147,147,147,152.852,28.438,9
37,0.000,102,102,102,153.672,24.883,9
38,0.000,133,133,133,167.617,25.156,9
39,0.000,95,95,95,180.195,27.070,9
40,0.000,125,125,125,181.836,5.195,9
41,0.000,197,197,197,170.078,4.922,9
42,0.000,122,122,122,157.500,3.281,9
