 ,Area,Mean,Min,Max,X,Y
1,0.000,321.378,321.378,321.378,106.134,204.313
2,0.000,294.963,294.963,294.963,120.880,202.179
3,0.000,220.122,220.122,220.122,134.851,206.254
4,0.000,220.122,220.122,220.122,134.851,181.612
5,0.000,312.573,312.573,312.573,121.075,185.298
6,0.000,189.305,189.305,189.305,108.463,192.283
7,0.000,294.963,294.963,294.963,102.254,187.821
8,0.000,422.634,422.634,422.634,115.060,180.642
9,0.000,246.537,246.537,246.537,130.194,176.955
10,0.000,233.329,233.329,233.329,129.030,160.463
11,0.000,259.744,259.744,259.744,115.448,161.821
12,0.000,272.951,272.951,272.951,101.283,168.612
13,0.000,334.585,334.585,334.585,100.119,158.716
14,0.000,338.988,338.988,338.988,114.866,155.806
15,0.000,198.110,198.110,198.110,128.060,155.612
16,0.000,233.329,233.329,233.329,127.283,130.970
17,0.000,330.183,330.183,330.183,114.283,134.075
18,0.000,290.561,290.561,290.561,100.507,136.403
19,0.000,290.561,290.561,290.561,102.254,125.731
20,0.000,281.756,281.756,281.756,113.895,125.731
21,0.000,255.342,255.342,255.342,128.254,126.895
22,0.000,321.378,321.378,321.378,129.418,102.642
23,0.000,312.573,312.573,312.573,115.642,103.418
24,0.000,123.268,123.268,123.268,101.478,103.030
25,0.000,316.976,316.976,316.976,106.522,96.433
26,0.000,246.537,246.537,246.537,117.582,95.075
27,0.000,259.744,259.744,259.744,129.806,98.567
28,0.000,347.793,347.793,347.793,131.358,75.478
29,0.000,272.951,272.951,272.951,120.104,75.478
30,0.000,272.951,272.951,272.951,106.910,74.701
31,0.000,189.305,189.305,189.305,108.657,66.746
32,0.000,277.354,277.354,277.354,120.104,68.104
33,0.000,105.659,105.659,105.659,133.686,71.015
34,0.000,334.585,334.585,334.585,134.463,49.090
35,0.000,369.805,369.805,369.805,121.657,49.478
36,0.000,250.939,250.939,250.939,109.627,49.284
37,0.000,123.268,123.268,123.268,112.343,43.269
38,0.000,325.781,325.781,325.781,123.403,42.298
39,0.000,242.134,242.134,242.134,135.433,45.209
40,0.000,374.207,374.207,374.207,136.597,26.000
41,0.000,387.415,387.415,387.415,124.179,26.776
42,0.000,193.707,193.707,193.707,111.761,25.418
43,0.000,171.695,171.695,171.695,113.119,19.403
44,0.000,294.963,294.963,294.963,123.209,19.791
45,0.000,215.720,215.720,215.720,136.403,21.343
46,0.000,449.049,449.049,449.049,137.567,3.299
47,0.000,559.110,559.110,559.110,124.567,4.269
48,0.000,308.171,308.171,308.171,114.283,2.328
