 ,Area,Mean,Min,Max,X,Y
1,0.000,287,287,287,89.834,222.741
2,0.000,261,261,261,100.117,217.114
3,0.000,142,142,142,110.206,210.905
4,0.000,414,414,414,103.027,188.980
5,0.000,341,341,341,91.386,195.383
6,0.000,469,469,469,79.162,203.144
7,0.000,154,154,154,74.700,187.428
8,0.000,299,299,299,88.087,183.548
9,0.000,277,277,277,102.251,181.607
10,0.000,323,323,323,100.893,158.130
11,0.000,360,360,360,87.117,161.817
12,0.000,316,316,316,72.371,163.563
13,0.000,201,201,201,73.341,150.563
14,0.000,344,344,344,86.341,149.593
15,0.000,310,310,310,100.505,151.146
16,0.000,252,252,252,104.191,127.086
17,0.000,397,397,397,90.222,127.474
18,0.000,278,278,278,76.252,126.116
19,0.000,116,116,116,80.132,115.251
20,0.000,292,292,292,92.550,116.803
21,0.000,334,334,334,105.356,119.713
22,0.000,305,305,305,110.206,95.654
23,0.000,356,356,356,99.923,95.654
24,0.000,310,310,310,87.699,93.520
25,0.000,256,256,256,92.162,84.789
26,0.000,376,376,376,101.281,85.953
27,0.000,314,314,314,110.982,88.281
28,0.000,386,386,386,119.325,69.849
29,0.000,378,378,378,111.564,66.551
30,0.000,340,340,340,103.027,66.163
