 ,Area,Mean,Min,Max,X,Y
1,0.000,320,320,320,112.146,190.727
2,0.000,542,542,542,124.370,186.846
3,0.000,481,481,481,136.400,184.906
4,0.000,722,722,722,133.489,161.429
5,0.000,529,529,529,122.042,163.951
6,0.000,555,555,555,107.878,167.638
7,0.000,359,359,359,102.833,157.548
8,0.000,387,387,387,117.385,155.802
9,0.000,628,628,628,129.415,155.220
10,0.000,512,512,512,130.191,131.161
11,0.000,576,576,576,116.415,132.907
12,0.000,469,469,469,104.385,133.489
13,0.000,430,430,430,106.326,121.848
14,0.000,411,411,411,118.937,122.236
15,0.000,402,402,402,130.967,124.758
16,0.000,396,396,396,136.206,99.147
17,0.000,455,455,455,123.982,99.729
18,0.000,330,330,330,109.624,98.371
19,0.000,187,187,187,113.699,86.923
20,0.000,488,488,488,126.892,90.222
21,0.000,370,370,370,137.564,93.714
22,0.000,578,578,578,145.907,70.043
23,0.000,451,451,451,133.683,69.267
24,0.000,547,547,547,120.878,66.163
25,0.000,401,401,401,125.728,58.013
26,0.000,408,408,408,136.788,60.148
27,0.000,404,404,404,147.265,65.386
28,0.000,388,388,388,156.578,39.775
29,0.000,475,475,475,145.713,39.969
30,0.000,576,576,576,135.041,36.477
31,0.000,278,278,278,136.594,29.298
32,0.000,364,364,364,147.071,31.626
33,0.000,580,580,580,158.518,35.507
34,0.000,316,316,316,165.891,17.268
35,0.000,637,637,637,155.802,12.806
36,0.000,422,422,422,144.549,10.089
