 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,88,88,88,97.000,205.500,7
2,0.000,128,128,128,112.500,194.500,7
3,0.000,89,89,89,128.250,190.500,7
4,0.000,85,85,85,122.000,171.500,7
5,0.000,155,155,155,107.500,176.500,7
6,0.000,163,163,163,90.000,183.500,7
7,0.000,136,136,136,85.500,171.500,7
8,0.000,97,97,97,100.750,164.250,7
9,0.000,122,122,122,116.750,164.250,7
10,0.000,97,97,97,113.750,142.000,7
11,0.000,134,134,134,101.000,146.000,7
12,0.000,29,29,29,82.750,146.500,7
13,0.000,59,59,59,82.500,137.250,7
14,0.000,89,89,89,98.750,134.250,7
15,0.000,55,55,55,114.000,137.250,7
16,0.000,79,79,79,116.250,111.250,7
17,0.000,123,123,123,102.000,113.000,7
18,0.000,128,128,128,84.500,109.500,7
19,0.000,65,65,65,86.500,99.500,7
20,0.000,153,153,153,104.250,100.000,7
21,0.000,123,123,123,120.250,105.500,7
22,0.000,55,55,55,125.500,80.750,7
23,0.000,144,144,144,111.250,80.500,7
24,0.000,118,118,118,94.750,73.500,7
25,0.000,63,63,63,97.750,66.750,7
26,0.000,249,249,249,113.000,69.250,7
27,0.000,109,109,109,129.250,75.000,7
28,0.000,167,167,167,134.500,50.250,7
29,0.000,301,301,301,124.750,50.250,7
30,0.000,138,138,138,107.000,43.750,7
31,0.000,124,124,124,109.750,36.250,7
32,0.000,167,167,167,124.250,40.250,7
33,0.000,187,187,187,136.000,44.750,7
34,0.000,127,127,127,145.500,22.500,7
35,0.000,193,193,193,132.500,18.750,7
36,0.000,89,89,89,119.000,14.000,7
