 ,Area,Mean,Min,Max,X,Y
1,0.000,334,334,334,103.997,180.831
2,0.000,485,485,485,118.743,173.846
3,0.000,432,432,432,127.863,170.548
4,0.000,442,442,442,122.042,149.205
5,0.000,587,587,587,113.699,153.474
6,0.000,430,430,430,98.177,156.384
7,0.000,425,425,425,94.684,141.638
8,0.000,521,521,521,109.624,140.474
9,0.000,445,445,445,123.400,139.698
10,0.000,256,256,256,127.474,118.937
11,0.000,502,502,502,111.758,118.355
12,0.000,286,286,286,94.102,117.385
13,0.000,297,297,297,96.624,105.162
14,0.000,464,464,464,113.699,105.550
15,0.000,456,456,456,128.057,109.818
16,0.000,326,326,326,132.713,83.237
17,0.000,434,434,434,118.549,84.013
18,0.000,368,368,368,101.669,81.685
19,0.000,397,397,397,107.878,69.849
20,0.000,572,572,572,123.594,72.565
21,0.000,556,556,556,136.206,77.804
22,0.000,595,595,595,146.877,53.745
23,0.000,478,478,478,129.221,50.447
24,0.000,309,309,309,114.087,46.178
25,0.000,389,389,389,121.266,35.895
26,0.000,426,426,426,135.430,41.715
27,0.000,466,466,466,150.175,48.506
28,0.000,337,337,337,160.071,27.358
29,0.000,562,562,562,143.385,24.641
30,0.000,418,418,418,130.967,17.074
