 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,98,98,98,173.353,235.207,6
2,0.000,264,264,264,183.934,225.441,6
3,0.000,171,171,171,197.498,221.100,6
4,0.000,235,235,235,189.902,201.296,6
5,0.000,236,236,236,176.609,208.078,6
6,0.000,175,175,175,161.417,214.318,6
7,0.000,216,216,216,155.448,200.482,6
8,0.000,219,219,219,169.284,195.328,6
9,0.000,122,122,122,183.934,195.057,6
10,0.000,268,268,268,181.221,170.369,6
11,0.000,273,273,273,168.199,173.896,6
12,0.000,212,212,212,152.735,174.439,6
13,0.000,258,258,258,151.922,161.688,6
14,0.000,125,125,125,165.757,161.145,6
15,0.000,301,301,301,178.237,163.044,6
16,0.000,142,142,142,183.934,138.086,6
17,0.000,218,218,218,169.555,138.900,6
18,0.000,192,192,192,156.262,135.102,6
19,0.000,306,306,306,161.959,123.165,6
20,0.000,156,156,156,174.439,126.692,6
21,0.000,276,276,276,185.290,131.575,6
22,0.000,129,129,129,194.785,107.702,6
23,0.000,167,167,167,181.221,104.446,6
24,0.000,159,159,159,169.555,97.935,6
25,0.000,199,199,199,174.167,90.610,6
26,0.000,199,199,199,185.833,94.680,6
27,0.000,160,160,160,197.227,100.919,6
28,0.000,94,94,94,208.892,78.402,6
29,0.000,197,197,197,196.413,74.604,6
30,0.000,151,151,151,183.934,68.093,6
31,0.000,14,14,14,189.631,59.955,6
32,0.000,137,137,137,200.482,66.194,6
33,0.000,148,148,148,213.233,74.333,6
34,0.000,132,132,132,223.271,55.614,6
35,0.000,125,125,125,213.233,49.917,6
36,0.000,124,124,124,200.211,45.576,6
37,0.000,21,21,21,203.738,37.438,6
38,0.000,63,63,63,217.845,43.677,6
39,0.000,93,93,93,230.867,47.476,6
40,0.000,60,60,60,234.936,30.656,6
41,0.000,56,56,56,224.898,26.044,6
42,0.000,73,73,73,214.861,23.331,6
