 ,Area,Mean,Min,Max,X,Y
1,0.000,282,282,282,106.132,211.875
2,0.000,224,224,224,117.967,205.861
3,0.000,218,218,218,130.773,203.144
4,0.000,272,272,272,128.445,180.055
5,0.000,289,289,289,116.997,182.578
6,0.000,312,312,312,99.729,188.010
7,0.000,331,331,331,92.938,176.369
8,0.000,246,246,246,107.102,174.040
9,0.000,270,270,270,121.654,173.264
10,0.000,331,331,331,124.370,148.817
11,0.000,245,245,245,110.400,149.593
12,0.000,280,280,280,94.684,149.205
13,0.000,254,254,254,92.356,141.638
14,0.000,302,302,302,105.938,140.474
15,0.000,379,379,379,120.490,142.414
16,0.000,306,306,306,123.982,116.997
17,0.000,346,346,346,110.206,116.609
18,0.000,233,233,233,93.326,116.415
19,0.000,204,204,204,94.878,107.102
20,0.000,290,290,290,109.430,107.490
21,0.000,293,293,293,123.594,109.818
22,0.000,431,431,431,127.863,85.177
23,0.000,337,337,337,114.281,83.819
24,0.000,281,281,281,97.207,83.431
25,0.000,188,188,188,100.893,72.371
26,0.000,255,255,255,115.057,75.864
27,0.000,339,339,339,130.579,77.998
28,0.000,350,350,350,133.489,54.715
29,0.000,349,349,349,119.519,51.417
30,0.000,137,137,137,103.997,50.058
31,0.000,354,354,354,107.490,41.521
32,0.000,308,308,308,120.102,43.462
33,0.000,320,320,320,136.206,47.342
34,0.000,348,348,348,140.280,25.417
35,0.000,397,397,397,125.340,26.775
36,0.000,223,223,223,111.758,22.313
37,0.000,336,336,336,116.415,16.104
38,0.000,390,390,390,128.833,19.014
39,0.000,281,281,281,142.414,19.985
40,0.000,291,291,291,142.608,0.000
41,0.000,292,292,292,131.355,0.582
42,0.000,272,272,272,116.803,0.000
