 ,Area,Mean,Min,Max,X,Y
1,0.000,264,264,264,99.341,190.533
2,0.000,356,356,356,111.952,186.458
3,0.000,317,317,317,126.504,183.548
4,0.000,281,281,281,123.788,160.265
5,0.000,381,381,381,110.788,161.817
6,0.000,335,335,335,95.654,164.339
7,0.000,273,273,273,95.266,155.802
8,0.000,239,239,239,110.982,155.414
9,0.000,201,201,201,124.176,156.190
10,0.000,465,465,465,125.728,131.161
11,0.000,491,491,491,112.146,131.161
12,0.000,285,285,285,97.401,130.967
13,0.000,174,174,174,97.789,122.042
14,0.000,311,311,311,111.564,122.818
15,0.000,234,234,234,126.698,124.564
16,0.000,598,598,598,129.415,99.147
17,0.000,366,366,366,115.445,98.177
18,0.000,324,324,324,102.445,96.430
19,0.000,148,148,148,104.385,86.147
20,0.000,429,429,429,118.161,87.893
21,0.000,342,342,342,132.713,91.968
22,0.000,510,510,510,137.952,65.580
23,0.000,426,426,426,124.370,64.416
24,0.000,368,368,368,112.146,61.312
25,0.000,133,133,133,113.893,51.029
26,0.000,418,418,418,126.116,54.521
27,0.000,303,303,303,141.056,60.148
28,0.000,606,606,606,147.459,35.701
29,0.000,693,693,693,133.489,33.178
30,0.000,389,389,389,122.042,28.910
31,0.000,284,284,284,124.370,21.537
32,0.000,309,309,309,135.041,25.029
33,0.000,512,512,512,149.593,30.268
34,0.000,578,578,578,156.772,7.955
35,0.000,550,550,550,143.773,6.209
36,0.000,255,255,255,132.131,4.075
