 ,Area,Mean,Min,Max,X,Y
1,0.000,331,331,331,103.027,194.413
2,0.000,219,219,219,116.027,190.533
3,0.000,282,282,282,129.997,185.682
4,0.000,412,412,412,125.340,164.339
5,0.000,446,446,446,110.788,166.279
6,0.000,498,498,498,90.416,173.070
7,0.000,275,275,275,88.087,162.593
8,0.000,376,376,376,110.594,160.265
9,0.000,433,433,433,128.251,156.578
10,0.000,404,404,404,128.057,131.549
11,0.000,498,498,498,109.818,135.430
12,0.000,356,356,356,90.416,138.534
13,0.000,308,308,308,88.087,124.176
14,0.000,361,361,361,106.326,127.863
15,0.000,399,399,399,128.445,126.892
16,0.000,477,477,477,127.668,103.609
17,0.000,376,376,376,110.400,100.893
18,0.000,326,326,326,87.893,99.729
19,0.000,355,355,355,90.804,91.580
20,0.000,328,328,328,106.714,97.789
21,0.000,347,347,347,128.639,97.983
22,0.000,247,247,247,132.131,71.595
23,0.000,494,494,494,116.803,73.147
24,0.000,267,267,267,103.415,72.371
25,0.000,198,198,198,103.415,59.954
26,0.000,386,386,386,115.639,63.058
27,0.000,319,319,319,130.773,66.939
28,0.000,341,341,341,136.594,40.163
29,0.000,457,457,457,122.236,40.745
30,0.000,377,377,377,106.132,41.327
31,0.000,380,380,380,109.236,32.208
32,0.000,642,642,642,123.982,31.626
33,0.000,386,386,386,137.758,34.730
34,0.000,319,319,319,141.250,12.806
35,0.000,371,371,371,126.698,14.164
36,0.000,310,310,310,114.475,12.030
