 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,269,269,269,74.666,219.726,11
2,0.000,452,452,452,88.094,213.825,11
3,0.000,392,392,392,102.945,210.163,11
4,0.000,507,507,507,100.301,189.615,11
5,0.000,562,562,562,86.059,191.650,11
6,0.000,327,327,327,69.376,194.498,11
7,0.000,230,230,230,68.969,180.053,11
8,0.000,711,711,711,83.618,178.629,11
9,0.000,426,426,426,100.708,181.477,11
10,0.000,471,471,471,103.963,157.877,11
11,0.000,430,430,430,89.518,156.860,11
12,0.000,569,569,569,74.869,155.232,11
13,0.000,355,355,355,75.276,147.501,11
14,0.000,499,499,499,89.518,148.315,11
15,0.000,383,383,383,105.387,151.977,11
16,0.000,389,389,389,109.863,126.546,11
17,0.000,480,480,480,95.011,124.511,11
18,0.000,231,231,231,78.532,123.290,11
19,0.000,430,430,430,81.990,113.118,11
20,0.000,772,772,772,95.621,114.949,11
21,0.000,454,454,454,112.101,119.425,11
22,0.000,466,466,466,116.780,93.383,11
23,0.000,654,654,654,102.742,91.959,11
24,0.000,539,539,539,87.890,88.704,11
25,0.000,281,281,281,90.535,80.973,11
26,0.000,501,501,501,103.352,84.025,11
27,0.000,570,570,570,118.204,87.483,11
28,0.000,282,282,282,123.087,63.273,11
29,0.000,481,481,481,110.473,61.442,11
30,0.000,493,493,493,95.825,59.204,11
31,0.000,352,352,352,98.673,51.676,11
32,0.000,549,549,549,110.473,53.304,11
33,0.000,553,553,553,124.104,56.152,11
34,0.000,398,398,398,130.208,34.180,11
35,0.000,822,822,822,116.984,33.773,11
36,0.000,510,510,510,103.963,30.721,11
37,0.000,539,539,539,105.590,24.211,11
38,0.000,846,846,846,116.984,25.228,11
39,0.000,641,641,641,130.004,28.279,11
40,0.000,434,434,434,135.294,6.714,11
41,0.000,825,825,825,122.884,6.714,11
42,0.000,557,557,557,109.456,3.866,11
