 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,263,263,263,114.617,216.106,10
2,0.000,416,416,416,123.041,207.877,10
3,0.000,458,458,458,133.817,202.783,10
4,0.000,439,439,439,124.609,183.387,10
5,0.000,466,466,466,115.204,190.048,10
6,0.000,310,310,310,99.726,195.926,10
7,0.000,428,428,428,92.869,186.913,10
8,0.000,421,421,421,105.016,182.015,10
9,0.000,318,318,318,117.556,180.840,10
10,0.000,460,460,460,113.833,159.092,10
11,0.000,474,474,474,101.490,163.402,10
12,0.000,286,286,286,86.207,164.186,10
13,0.000,346,346,346,86.991,155.369,10
14,0.000,465,465,465,99.922,153.606,10
15,0.000,547,547,547,112.657,155.565,10
16,0.000,369,369,369,113.833,132.838,10
17,0.000,459,459,459,101.881,135.189,10
18,0.000,415,415,415,88.363,132.838,10
19,0.000,236,236,236,90.518,126.764,10
20,0.000,428,428,428,102.077,126.176,10
21,0.000,452,452,452,115.204,129.899,10
22,0.000,304,304,304,119.515,106.584,10
23,0.000,456,456,456,107.563,106.780,10
24,0.000,456,456,456,95.220,103.253,10
25,0.000,221,221,221,97.963,95.808,10
26,0.000,697,697,697,107.759,97.375,10
27,0.000,363,363,363,120.886,102.665,10
28,0.000,387,387,387,127.352,79.350,10
29,0.000,481,481,481,115.792,78.566,10
30,0.000,417,417,417,103.645,74.256,10
31,0.000,463,463,463,107.759,68.966,10
32,0.000,588,588,588,116.576,70.533,10
33,0.000,570,570,570,128.331,75.431,10
34,0.000,366,366,366,135.777,54.859,10
35,0.000,519,519,519,124.609,53.488,10
36,0.000,383,383,383,113.245,49.765,10
37,0.000,276,276,276,116.968,45.455,10
38,0.000,579,579,579,126.176,47.218,10
39,0.000,342,342,342,135.581,51.724,10
40,0.000,209,209,209,142.830,33.307,10
41,0.000,307,307,307,130.487,33.111,10
42,0.000,444,444,444,121.866,29.977,10
43,0.000,271,271,271,125.588,26.450,10
44,0.000,297,297,297,133.621,28.017,10
45,0.000,228,228,228,144.005,30.173,10
46,0.000,286,286,286,150.275,15.282,10
47,0.000,336,336,336,142.046,13.911,10
48,0.000,214,214,214,130.291,10.776,10
