 ,Area,Mean,Min,Max,X,Y
1,0.000,382,382,382,108.654,212.457
2,0.000,579,579,579,121.848,200.816
3,0.000,424,424,424,134.071,194.413
4,0.000,579,579,579,128.639,177.145
5,0.000,455,455,455,114.475,181.025
6,0.000,532,532,532,99.341,191.309
7,0.000,572,572,572,92.744,181.219
8,0.000,444,444,444,110.012,175.399
9,0.000,736,736,736,126.310,170.548
10,0.000,338,338,338,120.490,146.683
11,0.000,590,590,590,107.490,152.892
12,0.000,282,282,282,89.058,154.832
13,0.000,283,283,283,87.699,141.250
14,0.000,449,449,449,103.221,138.534
15,0.000,243,243,243,120.102,138.922
16,0.000,526,526,526,120.296,115.833
17,0.000,365,365,365,105.356,118.743
18,0.000,412,412,412,90.028,117.967
19,0.000,291,291,291,90.998,103.609
20,0.000,372,372,372,105.938,103.415
21,0.000,434,434,434,121.266,107.490
22,0.000,500,500,500,126.310,80.714
23,0.000,474,474,474,114.087,80.520
24,0.000,338,338,338,98.177,74.312
25,0.000,287,287,287,102.445,65.386
26,0.000,513,513,513,116.803,67.909
27,0.000,302,302,302,129.415,75.670
28,0.000,615,615,615,133.489,60.924
29,0.000,519,519,519,122.430,56.073
30,0.000,371,371,371,112.341,44.820
31,0.000,150,150,150,113.893,38.805
32,0.000,406,406,406,126.892,43.074
33,0.000,332,332,332,138.922,48.312
34,0.000,518,518,518,147.847,25.223
35,0.000,637,637,637,134.265,22.507
36,0.000,422,422,422,119.713,19.014
