 ,Area,Mean,Min,Max,X,Y
1,0.000,365,365,365,113.117,222.741
2,0.000,377,377,377,128.445,215.950
3,0.000,341,341,341,142.802,214.786
4,0.000,488,488,488,141.638,194.607
5,0.000,440,440,440,127.474,196.353
6,0.000,561,561,561,110.788,198.100
7,0.000,390,390,390,109.430,193.443
8,0.000,683,683,683,125.922,189.951
9,0.000,431,431,431,143.773,189.951
10,0.000,481,481,481,141.832,164.727
11,0.000,374,374,374,124.758,168.608
12,0.000,487,487,487,109.430,169.772
13,0.000,251,251,251,107.878,159.295
14,0.000,485,485,485,125.534,157.354
15,0.000,360,360,360,142.802,158.518
16,0.000,332,332,332,143.579,131.937
17,0.000,321,321,321,127.474,134.265
18,0.000,417,417,417,110.012,132.713
19,0.000,284,284,284,112.341,121.460
20,0.000,449,449,449,127.474,122.430
21,0.000,462,462,462,144.355,126.116
22,0.000,478,478,478,146.683,97.013
23,0.000,398,398,398,130.385,98.371
24,0.000,355,355,355,114.281,97.595
25,0.000,584,584,584,117.385,89.252
26,0.000,389,389,389,130.385,90.416
27,0.000,351,351,351,147.653,93.132
28,0.000,489,489,489,148.429,64.610
29,0.000,430,430,430,133.877,66.357
30,0.000,226,226,226,118.355,65.969
31,0.000,258,258,258,119.325,58.208
32,0.000,430,430,430,133.489,56.655
33,0.000,295,295,295,148.429,58.402
34,0.000,306,306,306,149.399,32.596
35,0.000,405,405,405,135.235,34.925
36,0.000,396,396,396,119.713,34.730
37,0.000,424,424,424,121.072,26.775
38,0.000,381,381,381,133.489,25.611
39,0.000,513,513,513,149.399,27.746
40,0.000,248,248,248,152.116,3.492
41,0.000,431,431,431,136.594,6.597
42,0.000,281,281,281,121.654,4.851
