 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,35,35,35,129.188,208.271,9
2,0.000,286,286,286,145.979,198.521,9
3,0.000,108,108,108,160.062,195.000,9
4,0.000,53,53,53,155.188,173.333,9
5,0.000,143,143,143,140.833,176.854,9
6,0.000,140,140,140,124.312,182.812,9
7,0.000,245,245,245,117.812,175.500,9
8,0.000,232,232,232,134.604,171.708,9
9,0.000,76,76,76,149.500,170.083,9
10,0.000,65,65,65,148.417,145.167,9
11,0.000,196,196,196,132.438,147.333,9
12,0.000,262,262,262,114.562,148.688,9
13,0.000,36,36,36,112.396,141.646,9
14,0.000,380,380,380,128.375,138.667,9
15,0.000,69,69,69,144.896,141.917,9
16,0.000,48,48,48,148.417,117.271,9
17,0.000,230,230,230,131.625,116.458,9
18,0.000,203,203,203,111.312,114.292,9
19,0.000,193,193,193,117.271,108.875,9
20,0.000,160,160,160,135.146,113.208,9
21,0.000,243,243,243,150.583,115.646,9
22,0.000,99,99,99,155.188,91.271,9
23,0.000,243,243,243,140.833,88.562,9
24,0.000,76,76,76,121.062,85.583,9
25,0.000,199,199,199,125.938,80.708,9
26,0.000,123,123,123,142.188,85.583,9
27,0.000,185,185,185,158.167,88.833,9
28,0.000,125,125,125,162.229,62.562,9
29,0.000,78,78,78,148.417,60.396,9
30,0.000,124,124,124,131.896,57.688,9
31,0.000,91,91,91,135.417,51.188,9
32,0.000,116,116,116,148.417,52.812,9
33,0.000,136,136,136,163.583,57.417,9
34,0.000,226,226,226,169.542,33.312,9
35,0.000,280,280,280,155.458,30.875,9
36,0.000,78,78,78,142.458,26.542,9
37,0.000,70,70,70,143.542,22.479,9
38,0.000,168,168,168,157.354,25.188,9
39,0.000,123,123,123,170.354,29.250,9
40,0.000,133,133,133,176.854,6.771,9
41,0.000,224,224,224,164.667,5.417,9
42,0.000,261,261,261,149.771,1.896,9
