 ,Area,Mean,Min,Max,X,Y
1,0.000,329,329,329,120.264,226.651
2,0.000,320,320,320,131.635,223.568
3,0.000,131,131,131,143.584,221.640
4,0.000,606,606,606,141.079,199.862
5,0.000,309,309,309,128.359,206.222
6,0.000,188,188,188,115.253,207.185
7,0.000,352,352,352,104.267,206.414
8,0.000,198,198,198,117.180,198.127
9,0.000,177,177,177,131.635,197.163
10,0.000,218,218,218,129.708,176.927
11,0.000,342,342,342,115.253,177.119
12,0.000,313,313,313,102.725,180.589
13,0.000,218,218,218,101.954,173.072
14,0.000,186,186,186,114.482,171.916
15,0.000,189,189,189,129.708,169.603
16,0.000,187,187,187,128.937,145.897
17,0.000,264,264,264,116.602,147.246
18,0.000,276,276,276,102.147,149.366
19,0.000,217,217,217,100.991,142.042
20,0.000,188,188,188,114.097,142.235
21,0.000,249,249,249,129.900,140.501
22,0.000,77,77,77,130.479,116.217
23,0.000,240,240,240,116.795,117.951
24,0.000,245,245,245,102.918,117.951
25,0.000,313,313,313,104.845,107.544
26,0.000,252,252,252,116.987,108.507
27,0.000,178,178,178,131.057,109.471
28,0.000,154,154,154,134.333,84.416
29,0.000,339,339,339,120.842,84.416
30,0.000,346,346,346,109.086,82.489
31,0.000,335,335,335,109.856,74.201
32,0.000,310,310,310,121.420,75.358
33,0.000,154,154,154,135.682,78.056
34,0.000,167,167,167,139.537,54.157
35,0.000,252,252,252,125.275,53.194
36,0.000,134,134,134,112.747,51.074
37,0.000,245,245,245,115.638,44.906
38,0.000,336,336,336,127.202,45.484
39,0.000,202,202,202,141.079,47.990
40,0.000,131,131,131,145.704,26.982
41,0.000,248,248,248,132.791,26.211
42,0.000,329,329,329,120.649,23.899
43,0.000,176,176,176,121.228,16.382
44,0.000,294,294,294,132.791,18.695
45,0.000,117,117,117,145.897,22.357
46,0.000,160,160,160,150.330,2.313
47,0.000,217,217,217,139.730,1.735
48,0.000,208,208,208,127.395,0.000
