 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,420,420,420,103.057,184.954,8
2,0.000,318,318,318,112.070,173.786,8
3,0.000,262,262,262,125.001,169.476,8
4,0.000,579,579,579,114.813,149.883,8
5,0.000,462,462,462,103.645,153.018,8
6,0.000,460,460,460,90.518,159.484,8
7,0.000,306,306,306,87.971,152.626,8
8,0.000,430,430,430,100.510,147.924,8
9,0.000,410,410,410,114.813,145.181,8
10,0.000,387,387,387,112.266,118.339,8
11,0.000,443,443,443,99.726,120.886,8
12,0.000,331,331,331,85.620,122.454,8
13,0.000,258,258,258,87.775,112.266,8
14,0.000,465,465,465,99.530,111.482,8
15,0.000,499,499,499,112.266,113.441,8
16,0.000,281,281,281,117.751,87.383,8
17,0.000,333,333,333,104.624,87.187,8
18,0.000,370,370,370,91.693,84.444,8
19,0.000,222,222,222,94.044,75.823,8
20,0.000,415,415,415,105.408,78.566,8
21,0.000,432,432,432,118.339,82.093,8
22,0.000,306,306,306,126.568,56.623,8
23,0.000,522,522,522,114.029,55.251,8
24,0.000,433,433,433,102.273,52.508,8
25,0.000,252,252,252,104.820,45.259,8
26,0.000,633,633,633,114.813,47.218,8
27,0.000,283,283,283,127.548,51.528,8
28,0.000,482,482,482,138.128,29.585,8
29,0.000,519,519,519,125.784,26.058,8
30,0.000,387,387,387,114.421,22.336,8
31,0.000,236,236,236,116.576,17.241,8
32,0.000,487,487,487,127.940,19.005,8
33,0.000,382,382,382,140.675,24.687,8
34,0.000,345,345,345,150.079,5.486,8
35,0.000,597,597,597,142.634,1.959,8
36,0.000,442,442,442,129.507,0.196,8
