 ,Area,Mean,Min,Max,X,Y
1,0.000,304,304,304,96.558,200.825
2,0.000,289,289,289,111.206,193.116
3,0.000,340,340,340,124.504,188.105
4,0.000,280,280,280,118.915,164.399
5,0.000,280,280,280,103.882,169.988
6,0.000,200,200,200,86.729,173.650
7,0.000,194,194,194,84.801,158.810
8,0.000,270,270,270,101.762,155.919
9,0.000,212,212,212,119.300,157.654
10,0.000,239,239,239,121.035,134.333
11,0.000,256,256,256,107.544,132.213
12,0.000,180,180,180,86.729,129.900
13,0.000,323,323,323,90.005,119.493
14,0.000,288,288,288,106.195,120.842
15,0.000,280,280,280,124.697,124.889
16,0.000,285,285,285,127.780,96.751
17,0.000,263,263,263,112.169,96.944
18,0.000,243,243,243,95.402,93.474
19,0.000,237,237,237,96.943,81.332
20,0.000,395,395,395,111.206,83.838
21,0.000,402,402,402,129.130,89.234
22,0.000,423,423,423,136.453,60.710
23,0.000,500,500,500,119.493,59.554
24,0.000,224,224,224,103.304,54.928
25,0.000,341,341,341,105.231,47.604
26,0.000,488,488,488,120.071,49.917
27,0.000,467,467,467,138.573,53.194
28,0.000,330,330,330,140.693,25.826
29,0.000,443,443,443,125.853,26.404
30,0.000,238,238,238,109.471,22.164
