 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,139,139,139,107.734,240.352,9
2,0.000,210,210,210,119.219,232.695,9
3,0.000,122,122,122,133.438,229.414,9
4,0.000,90,90,90,127.148,206.445,9
5,0.000,238,238,238,113.750,211.367,9
6,0.000,149,149,149,99.258,215.469,9
7,0.000,129,129,129,97.070,206.445,9
8,0.000,211,211,211,109.102,202.344,9
9,0.000,138,138,138,124.688,201.250,9
10,0.000,95,95,95,121.406,174.180,9
11,0.000,138,138,138,108.555,178.008,9
12,0.000,119,119,119,94.062,178.828,9
13,0.000,155,155,155,94.883,171.172,9
14,0.000,138,138,138,109.102,168.438,9
15,0.000,75,75,75,123.047,169.531,9
16,0.000,63,63,63,123.594,142.188,9
17,0.000,64,64,64,110.469,143.555,9
18,0.000,38,38,38,94.609,142.734,9
19,0.000,63,63,63,96.797,135.078,9
20,0.000,212,212,212,111.289,133.984,9
21,0.000,251,251,251,125.508,137.539,9
22,0.000,73,73,73,129.883,111.836,9
23,0.000,127,127,127,117.578,112.656,9
24,0.000,50,50,50,101.445,106.914,9
25,0.000,73,73,73,104.453,100.898,9
26,0.000,253,253,253,120.039,102.266,9
27,0.000,219,219,219,131.797,108.555,9
28,0.000,57,57,57,138.086,82.852,9
29,0.000,178,178,178,124.414,81.484,9
30,0.000,137,137,137,109.922,76.836,9
31,0.000,92,92,92,113.203,72.461,9
32,0.000,251,251,251,127.969,74.375,9
33,0.000,194,194,194,139.180,79.570,9
34,0.000,74,74,74,143.555,53.594,9
35,0.000,125,125,125,131.797,52.500,9
36,0.000,54,54,54,117.578,48.398,9
37,0.000,216,216,216,119.219,45.664,9
38,0.000,242,242,242,134.531,46.484,9
39,0.000,83,83,83,145.469,51.406,9
40,0.000,264,264,264,148.477,28.438,9
41,0.000,114,114,114,137.812,27.070,9
42,0.000,137,137,137,121.953,25.430,9
43,0.000,106,106,106,123.320,21.875,9
44,0.000,154,154,154,136.719,24.609,9
45,0.000,79,79,79,150.117,25.977,9
46,0.000,50,50,50,152.305,3.555,9
47,0.000,135,135,135,141.367,3.828,9
48,0.000,0,0,0,123.320,1.641,9
