 ,Area,Mean,Min,Max,X,Y
1,0.000,226,226,226,90.998,216.920
2,0.000,432,432,432,103.415,210.129
3,0.000,269,269,269,114.475,205.861
4,0.000,441,441,441,109.624,185.682
5,0.000,312,312,312,95.266,188.010
6,0.000,135,135,135,78.968,194.995
7,0.000,153,153,153,77.610,179.279
8,0.000,352,352,352,90.804,176.757
9,0.000,367,367,367,105.356,176.951
10,0.000,350,350,350,105.744,152.892
11,0.000,326,326,326,92.550,153.280
12,0.000,195,195,195,79.162,154.056
13,0.000,149,149,149,81.685,143.191
14,0.000,211,211,211,92.550,143.773
15,0.000,159,159,159,105.744,147.847
16,0.000,271,271,271,115.445,122.236
17,0.000,353,353,353,101.281,120.878
18,0.000,174,174,174,86.535,116.221
19,0.000,138,138,138,91.386,106.132
20,0.000,235,235,235,104.385,109.042
21,0.000,278,278,278,117.385,113.505
22,0.000,387,387,387,125.728,89.252
23,0.000,355,355,355,112.535,87.505
24,0.000,307,307,307,98.953,83.819
25,0.000,157,157,157,103.609,75.088
26,0.000,218,218,218,114.669,77.222
27,0.000,178,178,178,127.863,82.655
28,0.000,505,505,505,136.788,59.954
29,0.000,425,425,425,124.952,57.237
30,0.000,266,266,266,110.982,54.715
31,0.000,146,146,146,112.729,45.014
32,0.000,281,281,281,124.564,48.506
33,0.000,213,213,213,137.952,53.939
34,0.000,258,258,258,145.907,30.850
35,0.000,455,455,455,131.743,30.074
36,0.000,213,213,213,116.997,27.746
37,0.000,257,257,257,122.236,19.014
38,0.000,418,418,418,134.071,21.731
39,0.000,359,359,359,147.653,25.999
40,0.000,258,258,258,153.086,5.627
41,0.000,310,310,310,140.862,4.657
42,0.000,165,165,165,127.474,0.776
