 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,42,42,42,103.979,196.219,9
2,0.000,74,74,74,118.594,190.229,9
3,0.000,43,43,43,130.573,188.792,9
4,0.000,51,51,51,126.979,164.115,9
5,0.000,76,76,76,115.240,167.948,9
6,0.000,111,111,111,99.427,171.062,9
7,0.000,18,18,18,97.510,157.885,9
8,0.000,64,64,64,115.240,157.406,9
9,0.000,42,42,42,127.458,158.844,9
10,0.000,60,60,60,128.896,132.729,9
11,0.000,74,74,74,117.156,133.927,9
12,0.000,51,51,51,98.948,132.250,9
13,0.000,35,35,35,101.104,123.146,9
14,0.000,86,86,86,116.917,124.583,9
15,0.000,23,23,23,129.135,129.135,9
16,0.000,56,56,56,135.844,105.177,9
17,0.000,108,108,108,120.990,104.219,9
18,0.000,58,58,58,106.135,98.469,9
19,0.000,47,47,47,109.010,92.000,9
20,0.000,103,103,103,124.104,95.354,9
21,0.000,49,49,49,138.958,102.302,9
22,0.000,67,67,67,147.104,80.021,9
23,0.000,100,100,100,133.927,75.469,9
24,0.000,46,46,46,115.958,71.635,9
25,0.000,96,96,96,119.552,68.760,9
26,0.000,59,59,59,136.323,71.875,9
27,0.000,63,63,63,149.979,78.104,9
28,0.000,28,28,28,152.615,53.188,9
29,0.000,69,69,69,141.115,54.385,9
30,0.000,77,77,77,124.344,49.594,9
31,0.000,62,62,62,126.740,41.448,9
32,0.000,152,152,152,143.271,44.323,9
33,0.000,39,39,39,153.333,49.115,9
34,0.000,105,105,105,161.000,26.115,9
35,0.000,90,90,90,147.823,25.635,9
36,0.000,93,93,93,133.448,21.562,9
