 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,288,288,288,98.516,191.697,11
2,0.000,349,349,349,117.305,183.318,11
3,0.000,174,174,174,131.269,179.763,11
4,0.000,270,270,270,123.906,159.197,11
5,0.000,297,297,297,112.734,163.006,11
6,0.000,377,377,377,93.691,168.845,11
7,0.000,266,266,266,84.805,163.767,11
8,0.000,256,256,256,103.086,157.674,11
9,0.000,355,355,355,119.844,156.404,11
10,0.000,258,258,258,116.035,132.537,11
11,0.000,263,263,263,101.055,135.584,11
12,0.000,173,173,173,83.535,138.377,11
13,0.000,144,144,144,83.535,127.713,11
14,0.000,314,314,314,100.801,125.174,11
15,0.000,233,233,233,117.305,129.491,11
16,0.000,290,290,290,118.574,103.339,11
17,0.000,302,302,302,104.101,103.339,11
18,0.000,200,200,200,84.551,103.085,11
19,0.000,245,245,245,88.867,93.944,11
20,0.000,217,217,217,106.641,95.468,11
21,0.000,321,321,321,121.113,100.799,11
22,0.000,218,218,218,126.953,72.108,11
23,0.000,318,318,318,111.719,72.870,11
24,0.000,296,296,296,95.215,68.808,11
25,0.000,196,196,196,96.738,60.937,11
26,0.000,372,372,372,113.496,62.206,11
27,0.000,207,207,207,128.223,68.808,11
28,0.000,302,302,302,132.285,40.371,11
29,0.000,365,365,365,117.051,39.609,11
30,0.000,344,344,344,103.086,36.054,11
31,0.000,207,207,207,106.133,31.992,11
32,0.000,220,220,220,123.144,32.753,11
33,0.000,176,176,176,133.808,38.085,11
34,0.000,274,274,274,138.633,12.695,11
35,0.000,371,371,371,124.922,11.426,11
36,0.000,316,316,316,111.973,8.633,11
