 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,113,113,113,104.812,212.604,7
2,0.000,148,148,148,118.354,204.208,7
3,0.000,54,54,54,133.250,201.500,7
4,0.000,55,55,55,127.021,176.854,7
5,0.000,136,136,136,115.375,181.458,7
6,0.000,47,47,47,97.500,184.438,7
7,0.000,155,155,155,98.042,172.250,7
8,0.000,149,149,149,111.312,168.729,7
9,0.000,105,105,105,127.562,170.625,7
10,0.000,61,61,61,127.292,144.896,7
11,0.000,102,102,102,114.021,145.979,7
12,0.000,81,81,81,100.750,147.062,7
13,0.000,72,72,72,101.021,138.396,7
14,0.000,133,133,133,114.562,138.125,7
15,0.000,90,90,90,130.271,140.292,7
16,0.000,87,87,87,133.250,114.833,7
17,0.000,124,124,124,120.792,115.917,7
18,0.000,116,116,116,104.542,112.667,7
19,0.000,111,111,111,105.625,105.083,7
20,0.000,208,208,208,121.333,104.271,7
21,0.000,111,111,111,134.604,108.875,7
22,0.000,76,76,76,140.292,82.062,7
23,0.000,111,111,111,128.375,82.604,7
24,0.000,119,119,119,113.479,78.271,7
25,0.000,81,81,81,117.542,70.958,7
26,0.000,196,196,196,128.917,70.958,7
27,0.000,155,155,155,142.188,75.292,7
28,0.000,29,29,29,147.875,49.021,7
29,0.000,202,202,202,136.771,50.646,7
30,0.000,97,97,97,122.417,45.500,7
31,0.000,74,74,74,125.125,40.083,7
32,0.000,172,172,172,137.042,40.083,7
33,0.000,151,151,151,148.688,43.604,7
34,0.000,55,55,55,153.292,17.604,7
35,0.000,122,122,122,143.812,17.604,7
36,0.000,136,136,136,131.083,14.625,7
