 ,Area,Mean,Min,Max,X,Y
1,0.000,230,230,230,102.060,215.955
2,0.000,423,423,423,112.925,208.970
3,0.000,400,400,400,125.731,205.866
4,0.000,545,545,545,118.552,183.940
5,0.000,574,574,574,108.269,188.015
6,0.000,360,360,360,93.134,192.672
7,0.000,279,279,279,92.746,177.343
8,0.000,361,361,361,107.299,175.403
9,0.000,426,426,426,120.687,173.657
10,0.000,241,241,241,117.388,150.761
11,0.000,382,382,382,104.388,151.537
12,0.000,214,214,214,90.612,151.343
13,0.000,222,222,222,92.552,140.672
14,0.000,400,400,400,105.940,140.478
15,0.000,266,266,266,119.522,142.224
16,0.000,425,425,425,121.657,116.418
17,0.000,529,529,529,108.463,117.000
18,0.000,205,205,205,93.328,117.388
19,0.000,340,340,340,96.433,105.358
20,0.000,401,401,401,109.239,105.746
21,0.000,347,347,347,123.597,107.299
22,0.000,351,351,351,125.537,82.851
23,0.000,371,371,371,113.507,81.687
24,0.000,489,489,489,100.313,80.910
25,0.000,236,236,236,102.448,71.985
26,0.000,326,326,326,113.896,73.149
27,0.000,218,218,218,128.060,73.925
28,0.000,418,418,418,128.836,49.866
29,0.000,471,471,471,116.806,49.866
30,0.000,445,445,445,105.164,48.896
31,0.000,313,313,313,105.552,40.552
32,0.000,334,334,334,116.612,41.716
33,0.000,352,352,352,129.806,42.881
34,0.000,331,331,331,132.328,20.955
35,0.000,308,308,308,120.881,20.955
36,0.000,320,320,320,107.881,21.149
