 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,214,214,214,163.858,288.383,6
2,0.000,186,186,186,177.423,282.686,6
3,0.000,36,36,36,193.700,281.330,6
4,0.000,322,322,322,187.732,259.084,6
5,0.000,198,198,198,173.625,262.882,6
6,0.000,251,251,251,158.704,265.323,6
7,0.000,379,379,379,154.906,252.844,6
8,0.000,186,186,186,169.555,251.759,6
9,0.000,156,156,156,185.019,252.301,6
10,0.000,345,345,345,185.833,230.869,6
11,0.000,278,278,278,170.098,233.582,6
12,0.000,291,291,291,155.448,229.784,6
13,0.000,197,197,197,157.890,217.305,6
14,0.000,323,323,323,171.997,217.847,6
15,0.000,269,269,269,185.833,221.917,6
16,0.000,364,364,364,190.173,198.043,6
17,0.000,330,330,330,175.795,197.772,6
18,0.000,213,213,213,162.231,192.075,6
19,0.000,83,83,83,164.130,182.851,6
20,0.000,216,216,216,179.864,184.750,6
21,0.000,358,358,358,192.886,190.989,6
22,0.000,187,187,187,202.653,170.642,6
23,0.000,273,273,273,190.987,163.589,6
24,0.000,130,130,130,176.880,163.046,6
25,0.000,267,267,267,176.609,158.434,6
26,0.000,132,132,132,187.732,160.605,6
27,0.000,449,449,449,201.296,165.217,6
28,0.000,150,150,150,207.807,140.800,6
29,0.000,195,195,195,195.057,139.173,6
30,0.000,78,78,78,180.950,134.289,6
31,0.000,167,167,167,190.173,112.315,6
32,0.000,294,294,294,202.110,113.400,6
33,0.000,249,249,249,214.318,115.299,6
34,0.000,101,101,101,215.946,94.138,6
35,0.000,174,174,174,202.653,91.425,6
36,0.000,117,117,117,188.817,93.053,6
37,0.000,210,210,210,191.258,88.984,6
38,0.000,153,153,153,201.296,89.255,6
39,0.000,107,107,107,213.504,91.968,6
40,0.000,189,189,189,214.047,71.892,6
41,0.000,192,192,192,202.110,67.552,6
42,0.000,137,137,137,190.173,69.722,6
43,0.000,163,163,163,190.173,64.839,6
44,0.000,74,74,74,201.025,65.381,6
45,0.000,160,160,160,213.775,65.924,6
46,0.000,88,88,88,212.962,48.833,6
47,0.000,105,105,105,201.296,49.104,6
48,0.000,128,128,128,188.274,49.646,6
49,0.000,92,92,92,188.546,42.593,6
50,0.000,84,84,84,201.296,42.322,6
51,0.000,60,60,60,214.861,43.678,6
52,0.000,44,44,44,211.334,22.789,6
53,0.000,69,69,69,202.110,22.246,6
54,0.000,66,66,66,190.445,23.874,6
