 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,268,268,268,106.641,188.227,10
2,0.000,366,366,366,120.521,179.764,10
3,0.000,233,233,233,134.062,179.087,10
4,0.000,301,301,301,127.630,156.743,10
5,0.000,290,290,290,115.443,160.806,10
6,0.000,278,278,278,102.239,165.884,10
7,0.000,131,131,131,98.854,154.374,10
8,0.000,239,239,239,113.073,151.327,10
9,0.000,270,270,270,126.614,151.327,10
10,0.000,152,152,152,124.922,128.306,10
11,0.000,349,349,349,112.734,130.676,10
12,0.000,177,177,177,97.500,132.030,10
13,0.000,178,178,178,99.531,121.874,10
14,0.000,286,286,286,113.411,120.520,10
15,0.000,126,126,126,126.276,122.890,10
16,0.000,214,214,214,126.614,99.192,10
17,0.000,375,375,375,114.766,99.192,10
18,0.000,163,163,163,102.917,96.484,10
19,0.000,116,116,116,104.948,88.697,10
20,0.000,257,257,257,118.828,89.374,10
21,0.000,117,117,117,130.000,92.760,10
22,0.000,128,128,128,132.370,69.062,10
23,0.000,267,267,267,120.859,68.385,10
24,0.000,141,141,141,110.364,66.692,10
25,0.000,116,116,116,112.057,59.583,10
26,0.000,314,314,314,124.245,60.937,10
27,0.000,197,197,197,135.755,63.307,10
28,0.000,162,162,162,141.849,39.609,10
29,0.000,349,349,349,130.677,39.948,10
30,0.000,163,163,163,117.812,37.239,10
31,0.000,209,209,209,119.167,32.838,10
32,0.000,327,327,327,131.354,33.177,10
33,0.000,299,299,299,142.864,36.562,10
34,0.000,245,245,245,148.958,13.542,10
35,0.000,437,437,437,136.094,12.187,10
36,0.000,293,293,293,123.229,10.495,10
