 ,Area,Mean,Min,Max,X,Y
1,0.000,427,427,427,108.266,227.785
2,0.000,454,454,454,121.266,214.204
3,0.000,521,521,521,135.041,205.861
4,0.000,416,416,416,126.116,187.428
5,0.000,234,234,234,109.624,197.518
6,0.000,227,227,227,91.386,206.055
7,0.000,424,424,424,96.042,186.070
8,0.000,500,500,500,106.908,187.234
9,0.000,535,535,535,116.997,175.981
10,0.000,428,428,428,109.624,160.071
11,0.000,472,472,472,99.729,165.503
12,0.000,498,498,498,90.028,169.578
13,0.000,446,446,446,84.789,156.578
14,0.000,534,534,534,97.595,155.220
15,0.000,458,458,458,112.535,153.280
16,0.000,351,351,351,110.594,129.997
17,0.000,325,325,325,97.595,132.713
18,0.000,242,242,242,80.714,132.713
19,0.000,315,315,315,82.849,122.624
20,0.000,232,232,232,96.819,122.624
21,0.000,365,365,365,110.594,124.176
22,0.000,218,218,218,112.146,97.595
23,0.000,354,354,354,99.923,98.953
24,0.000,258,258,258,84.983,97.207
25,0.000,133,133,133,87.699,89.252
26,0.000,167,167,167,100.699,89.446
27,0.000,105,105,105,114.863,93.132
28,0.000,164,164,164,117.773,68.685
29,0.000,134,134,134,104.191,67.133
30,0.000,67,67,67,89.640,64.222
31,0.000,62,62,62,91.968,57.625
32,0.000,117,117,117,106.520,59.372
33,0.000,124,124,124,119.519,63.058
34,0.000,99,99,99,124.564,40.551
35,0.000,91,91,91,111.176,39.969
36,0.000,78,78,78,98.759,38.611
37,0.000,41,41,41,96.430,30.268
38,0.000,79,79,79,111.176,32.208
39,0.000,72,72,72,127.863,34.730
40,0.000,96,96,96,129.609,14.358
41,0.000,95,95,95,116.803,13.970
42,0.000,49,49,49,100.505,11.253
