 ,Area,Mean,Min,Max,X,Y
1,0.000,285,285,285,103.803,226.039
2,0.000,292,292,292,116.415,219.636
3,0.000,208,208,208,130.967,216.338
4,0.000,295,295,295,125.534,193.637
5,0.000,327,327,327,113.311,198.876
6,0.000,263,263,263,97.789,202.368
7,0.000,238,238,238,94.684,191.115
8,0.000,211,211,211,110.206,188.010
9,0.000,281,281,281,123.206,188.010
10,0.000,319,319,319,123.982,163.563
11,0.000,416,416,416,110.400,166.668
12,0.000,224,224,224,95.072,166.474
13,0.000,348,348,348,97.207,154.250
14,0.000,359,359,359,111.370,153.668
15,0.000,280,280,280,123.206,157.354
16,0.000,374,374,374,127.668,132.131
17,0.000,456,456,456,114.087,133.295
18,0.000,356,356,356,98.953,132.325
19,0.000,309,309,309,102.057,121.072
20,0.000,218,218,218,115.445,122.430
21,0.000,204,204,204,126.698,126.504
22,0.000,414,414,414,131.743,102.833
23,0.000,224,224,224,119.907,101.475
24,0.000,316,316,316,106.132,99.341
25,0.000,256,256,256,108.654,90.804
26,0.000,275,275,275,121.460,93.908
27,0.000,264,264,264,133.877,98.371
28,0.000,472,472,472,138.728,73.536
29,0.000,386,386,386,126.116,72.565
30,0.000,243,243,243,112.146,68.297
31,0.000,130,130,130,115.251,62.670
32,0.000,518,518,518,127.474,63.834
33,0.000,298,298,298,140.862,69.073
34,0.000,509,509,509,148.235,45.208
35,0.000,382,382,382,132.907,43.462
36,0.000,422,422,422,119.519,42.103
37,0.000,156,156,156,121.654,35.701
38,0.000,273,273,273,134.847,38.999
39,0.000,296,296,296,149.205,41.521
40,0.000,283,283,283,151.340,19.597
41,0.000,339,339,339,137.370,19.985
42,0.000,209,209,209,125.146,16.104
