 ,Area,Mean,Min,Max,X,Y
1,0.000,497,497,497,77.998,223.905
2,0.000,451,451,451,91.968,217.696
3,0.000,262,262,262,107.102,213.040
4,0.000,291,291,291,101.669,190.145
5,0.000,270,270,270,88.863,194.801
6,0.000,309,309,309,70.625,199.458
7,0.000,260,260,260,64.416,189.368
8,0.000,383,383,383,79.550,184.906
9,0.000,316,316,316,94.490,183.548
10,0.000,359,359,359,91.968,158.130
11,0.000,487,487,487,76.834,162.011
12,0.000,281,281,281,61.506,161.429
13,0.000,135,135,135,62.864,149.011
14,0.000,344,344,344,77.804,149.593
15,0.000,230,230,230,93.132,152.116
16,0.000,197,197,197,96.430,125.922
17,0.000,464,464,464,81.685,126.504
18,0.000,247,247,247,67.715,121.266
19,0.000,142,142,142,72.371,114.475
20,0.000,273,273,273,85.177,116.803
21,0.000,147,147,147,99.341,119.907
22,0.000,325,325,325,106.714,96.236
23,0.000,219,219,219,91.968,93.326
24,0.000,289,289,289,81.297,90.610
25,0.000,142,142,142,84.789,84.013
26,0.000,278,278,278,98.565,86.535
27,0.000,170,170,170,111.952,89.640
28,0.000,244,244,244,118.937,65.580
29,0.000,300,300,300,105.938,64.610
30,0.000,233,233,233,94.684,60.342
31,0.000,80,80,80,96.042,52.193
32,0.000,113,113,113,107.102,55.879
33,0.000,117,117,117,120.102,59.760
34,0.000,180,180,180,126.892,39.581
35,0.000,182,182,182,117.385,35.701
36,0.000,171,171,171,108.848,34.148
37,0.000,50,50,50,111.370,24.641
38,0.000,55,55,55,118.743,29.880
39,0.000,130,130,130,126.504,31.044
40,0.000,118,118,118,129.803,24.253
41,0.000,183,183,183,124.952,18.820
42,0.000,93,93,93,115.057,16.104
