 ,Area,Mean,Min,Max,X,Y
1,0.000,439,439,439,125.534,180.443
2,0.000,607,607,607,138.146,169.966
3,0.000,276,276,276,152.504,164.921
4,0.000,428,428,428,142.802,143.385
5,0.000,602,602,602,129.803,148.623
6,0.000,485,485,485,113.505,157.742
7,0.000,308,308,308,107.684,148.235
8,0.000,362,362,362,124.564,142.414
9,0.000,498,498,498,138.340,138.146
10,0.000,409,409,409,133.877,115.445
11,0.000,299,299,299,119.519,118.161
12,0.000,457,457,457,103.609,122.818
13,0.000,393,393,393,101.669,110.012
14,0.000,369,369,369,118.355,109.430
15,0.000,476,476,476,134.847,110.400
16,0.000,299,299,299,136.400,85.177
17,0.000,359,359,359,118.937,84.789
18,0.000,348,348,348,104.580,83.431
19,0.000,387,387,387,108.266,75.088
20,0.000,331,331,331,122.624,75.864
21,0.000,344,344,344,137.952,81.102
22,0.000,289,289,289,143.385,53.939
23,0.000,409,409,409,128.251,52.387
24,0.000,411,411,411,115.639,48.700
25,0.000,206,206,206,117.579,40.551
26,0.000,384,384,384,130.773,44.626
27,0.000,364,364,364,145.519,49.476
28,0.000,151,151,151,152.698,25.223
29,0.000,375,375,375,138.340,23.477
30,0.000,206,206,206,126.892,19.791
