 ,Area,Mean,Min,Max,X,Y
1,0.000,198,198,198,71.983,183.936
2,0.000,281,281,281,87.117,176.951
3,0.000,266,266,266,98.371,171.712
4,0.000,220,220,220,95.848,151.922
5,0.000,428,428,428,84.401,156.578
6,0.000,247,247,247,68.297,164.533
7,0.000,189,189,189,59.178,151.922
8,0.000,204,204,204,75.476,148.041
9,0.000,236,236,236,91.774,147.847
10,0.000,209,209,209,91.580,123.206
11,0.000,388,388,388,75.476,128.057
12,0.000,122,122,122,56.267,125.728
13,0.000,248,248,248,57.431,115.251
14,0.000,245,245,245,74.312,113.311
15,0.000,180,180,180,91.192,117.385
16,0.000,250,250,250,96.624,93.714
17,0.000,291,291,291,79.938,94.296
18,0.000,288,288,288,63.058,86.923
19,0.000,209,209,209,67.715,78.580
20,0.000,270,270,270,84.013,81.879
21,0.000,148,148,148,98.177,89.446
22,0.000,324,324,324,109.818,68.491
23,0.000,375,375,375,93.326,62.670
24,0.000,185,185,185,79.938,54.521
25,0.000,272,272,272,83.625,46.954
26,0.000,169,169,169,97.013,50.835
27,0.000,199,199,199,111.758,60.148
28,0.000,456,456,456,119.519,38.805
29,0.000,237,237,237,112.341,31.626
30,0.000,400,400,400,96.430,32.402
