 ,Area,Mean,Min,Max,X,Y
1,0.000,217,217,217,130.773,230.502
2,0.000,150,150,150,142.802,219.830
3,0.000,128,128,128,153.474,210.323
4,0.000,177,177,177,143.191,192.279
5,0.000,169,169,169,131.937,197.906
6,0.000,112,112,112,114.087,206.637
7,0.000,127,127,127,106.908,193.831
8,0.000,168,168,168,122.236,190.145
9,0.000,94,94,94,138.922,183.936
10,0.000,154,154,154,134.459,162.399
11,0.000,206,206,206,120.878,165.891
12,0.000,84,84,84,101.475,168.802
13,0.000,85,85,85,102.251,155.220
14,0.000,196,196,196,118.549,153.862
15,0.000,146,146,146,135.624,154.056
16,0.000,134,134,134,135.041,126.892
17,0.000,214,214,214,120.296,129.027
18,0.000,159,159,159,103.803,128.057
19,0.000,98,98,98,106.520,117.579
20,0.000,198,198,198,120.490,117.191
21,0.000,192,192,192,136.788,118.549
22,0.000,185,185,185,137.952,94.684
23,0.000,218,218,218,125.146,93.520
24,0.000,140,140,140,109.430,88.475
25,0.000,81,81,81,112.535,81.102
26,0.000,208,208,208,125.922,81.685
27,0.000,109,109,109,140.862,85.371
28,0.000,187,187,187,145.519,60.148
29,0.000,180,180,180,131.743,59.760
30,0.000,126,126,126,116.803,55.103
31,0.000,85,85,85,119.907,47.342
32,0.000,153,153,153,132.519,48.506
33,0.000,132,132,132,146.295,52.387
34,0.000,124,124,124,154.444,28.522
35,0.000,173,173,173,140.474,26.775
36,0.000,166,166,166,126.698,23.865
