 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,44,44,44,119.948,216.927,8
2,0.000,207,207,207,134.167,211.823,8
3,0.000,63,63,63,149.844,207.448,8
4,0.000,126,126,126,148.021,182.656,8
5,0.000,169,169,169,131.979,185.573,8
6,0.000,173,173,173,114.844,189.219,8
7,0.000,26,26,26,116.302,176.094,8
8,0.000,196,196,196,130.521,172.812,8
9,0.000,56,56,56,148.385,176.823,8
10,0.000,54,54,54,149.479,146.198,8
11,0.000,135,135,135,130.885,147.656,8
12,0.000,35,35,35,115.938,146.198,8
13,0.000,68,68,68,117.031,134.896,8
14,0.000,93,93,93,132.344,135.625,8
15,0.000,41,41,41,149.844,140.365,8
16,0.000,112,112,112,156.771,109.375,8
17,0.000,145,145,145,141.458,107.552,8
18,0.000,199,199,199,120.677,106.094,8
19,0.000,80,80,80,123.594,96.615,8
20,0.000,229,229,229,138.906,98.073,8
21,0.000,101,101,101,156.042,102.812,8
22,0.000,92,92,92,161.875,71.823,8
23,0.000,186,186,186,146.562,70.000,8
24,0.000,125,125,125,123.594,68.906,8
25,0.000,46,46,46,126.875,59.792,8
26,0.000,98,98,98,141.823,62.344,8
27,0.000,57,57,57,162.969,65.625,8
28,0.000,202,202,202,164.792,34.635,8
29,0.000,222,222,222,153.854,35.365,8
30,0.000,271,271,271,132.708,33.906,8
