 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,148,148,148,129.615,224.776,9
2,0.000,220,220,220,141.100,211.650,9
3,0.000,117,117,117,154.499,205.908,9
4,0.000,229,229,229,140.827,184.852,9
5,0.000,247,247,247,128.248,191.688,9
6,0.000,312,312,312,114.302,199.892,9
7,0.000,69,69,69,105.278,191.688,9
8,0.000,79,79,79,120.318,186.219,9
9,0.000,78,78,78,135.631,183.485,9
10,0.000,135,135,135,132.897,158.054,9
11,0.000,318,318,318,117.857,160.789,9
12,0.000,364,364,364,100.356,164.343,9
13,0.000,116,116,116,101.723,151.491,9
14,0.000,186,186,186,116.763,149.577,9
15,0.000,124,124,124,132.623,153.679,9
16,0.000,97,97,97,138.366,128.248,9
17,0.000,363,363,363,124.146,126.881,9
18,0.000,221,221,221,105.552,124.146,9
19,0.000,133,133,133,110.474,120.318,9
20,0.000,86,86,86,126.881,123.599,9
21,0.000,138,138,138,141.647,127.154,9
22,0.000,157,157,157,148.757,101.450,9
23,0.000,185,185,185,133.991,99.809,9
24,0.000,352,352,352,118.130,94.887,9
25,0.000,122,122,122,121.685,88.598,9
26,0.000,123,123,123,135.905,91.332,9
27,0.000,187,187,187,149.304,97.348,9
28,0.000,177,177,177,157.507,70.550,9
29,0.000,264,264,264,146.022,68.363,9
30,0.000,163,163,163,130.162,62.620,9
31,0.000,71,71,71,132.350,58.792,9
32,0.000,220,220,220,145.475,60.979,9
33,0.000,165,165,165,159.695,68.089,9
34,0.000,327,327,327,167.625,43.479,9
35,0.000,612,612,612,153.132,41.564,9
36,0.000,231,231,231,143.288,35.549,9
37,0.000,108,108,108,143.835,32.541,9
38,0.000,65,65,65,157.507,35.002,9
39,0.000,147,147,147,168.172,39.377,9
40,0.000,116,116,116,177.196,15.860,9
41,0.000,271,271,271,164.070,15.040,9
42,0.000,229,229,229,152.038,11.211,9
