 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,61,61,61,85.312,214.375,7
2,0.000,101,101,101,100.898,205.352,7
3,0.000,101,101,101,115.391,201.250,7
4,0.000,59,59,59,106.367,178.281,7
5,0.000,64,64,64,94.062,183.477,7
6,0.000,47,47,47,78.477,188.125,7
7,0.000,44,44,44,79.023,173.633,7
8,0.000,81,81,81,93.789,170.898,7
9,0.000,33,33,33,106.094,171.172,7
10,0.000,61,61,61,108.008,145.195,7
11,0.000,82,82,82,93.516,147.109,7
12,0.000,87,87,87,81.211,144.375,7
13,0.000,53,53,53,81.758,134.531,7
14,0.000,109,109,109,97.617,133.164,7
15,0.000,74,74,74,110.195,138.359,7
16,0.000,45,45,45,118.125,114.023,7
17,0.000,85,85,85,105.547,113.477,7
18,0.000,87,87,87,90.781,105.820,7
19,0.000,47,47,47,96.250,96.250,7
20,0.000,78,78,78,111.016,100.078,7
21,0.000,102,102,102,121.406,106.094,7
22,0.000,53,53,53,133.438,83.945,7
23,0.000,105,105,105,122.227,80.391,7
24,0.000,49,49,49,109.922,73.008,7
25,0.000,59,59,59,114.297,68.633,7
26,0.000,88,88,88,125.781,71.367,7
27,0.000,100,100,100,136.719,77.656,7
28,0.000,50,50,50,148.477,55.781,7
29,0.000,70,70,70,138.086,52.227,7
30,0.000,53,53,53,127.695,47.305,7
31,0.000,38,38,38,126.328,42.930,7
32,0.000,115,115,115,138.633,45.938,7
33,0.000,35,35,35,151.211,51.680,7
34,0.000,67,67,67,156.133,27.070,7
35,0.000,106,106,106,145.742,26.250,7
36,0.000,66,66,66,132.070,22.148,7
