 ,Area,Mean,Min,Max,X,Y
1,0.000,68,68,68,100.721,235.294
2,0.000,202,202,202,113.886,225.473
3,0.000,79,79,79,127.469,220.040
4,0.000,236,236,236,120.364,197.681
5,0.000,292,292,292,107.199,202.487
6,0.000,398,398,398,90.273,208.547
7,0.000,232,232,232,88.183,196.009
8,0.000,173,173,173,103.229,192.039
9,0.000,159,159,159,119.319,188.486
10,0.000,282,282,282,116.811,163.410
11,0.000,321,321,321,102.393,167.799
12,0.000,153,153,153,83.586,169.679
13,0.000,113,113,113,85.049,156.306
14,0.000,174,174,174,100.094,155.052
15,0.000,162,162,162,115.349,155.470
16,0.000,296,296,296,118.483,129.349
17,0.000,318,318,318,104.064,131.439
18,0.000,320,320,320,88.392,130.812
19,0.000,75,75,75,89.437,118.901
20,0.000,172,172,172,104.064,119.319
21,0.000,183,183,183,118.901,120.782
22,0.000,230,230,230,123.289,94.243
23,0.000,267,267,267,109.707,95.915
24,0.000,322,322,322,95.288,93.616
25,0.000,131,131,131,96.960,82.332
26,0.000,197,197,197,110.960,83.795
27,0.000,195,195,195,124.543,86.720
28,0.000,187,187,187,128.513,60.809
29,0.000,310,310,310,114.931,61.436
30,0.000,176,176,176,101.139,57.674
31,0.000,186,186,186,104.482,48.271
32,0.000,255,255,255,117.856,50.152
33,0.000,221,221,221,130.603,53.286
34,0.000,209,209,209,135.200,28.837
35,0.000,315,315,315,119.110,28.210
36,0.000,161,161,161,108.035,25.703
