 ,Area,Mean,Min,Max,X,Y
1,0.000,267,267,267,122.818,197.324
2,0.000,368,368,368,134.653,191.503
3,0.000,312,312,312,143.773,188.010
4,0.000,496,496,496,141.444,166.474
5,0.000,668,668,668,130.579,169.578
6,0.000,511,511,511,118.161,171.518
7,0.000,392,392,392,110.788,162.787
8,0.000,475,475,475,125.340,160.847
9,0.000,522,522,522,138.534,160.459
10,0.000,511,511,511,140.086,137.564
11,0.000,609,609,609,125.922,138.146
12,0.000,565,565,565,111.952,138.922
13,0.000,162,162,162,110.400,130.385
14,0.000,443,443,443,124.758,130.773
15,0.000,430,430,430,138.146,132.325
16,0.000,417,417,417,143.385,109.430
17,0.000,463,463,463,130.579,107.490
18,0.000,371,371,371,114.087,106.714
19,0.000,377,377,377,119.325,95.848
20,0.000,507,507,507,132.131,98.759
21,0.000,268,268,268,144.937,101.087
22,0.000,473,473,473,151.146,77.416
23,0.000,479,479,479,137.370,75.476
24,0.000,399,399,399,123.982,72.371
25,0.000,358,358,358,128.251,63.834
26,0.000,450,450,450,142.220,67.327
27,0.000,305,305,305,153.668,69.655
28,0.000,612,612,612,160.071,45.208
29,0.000,512,512,512,147.071,43.268
30,0.000,451,451,451,133.295,40.939
31,0.000,239,239,239,135.235,32.984
32,0.000,396,396,396,149.011,36.089
33,0.000,429,429,429,161.623,38.805
34,0.000,205,205,205,168.220,17.850
35,0.000,523,523,523,156.190,14.940
36,0.000,290,290,290,140.668,12.224
