 ,Area,Mean,Min,Max,X,Y
1,0.000,338,338,338,115.445,229.726
2,0.000,375,375,375,127.863,217.890
3,0.000,302,302,302,140.474,209.547
4,0.000,352,352,352,132.131,190.339
5,0.000,176,176,176,119.907,199.458
6,0.000,206,206,206,103.803,206.249
7,0.000,224,224,224,94.878,198.682
8,0.000,290,290,290,109.818,191.309
9,0.000,193,193,193,125.728,187.040
10,0.000,351,351,351,120.684,163.757
11,0.000,418,418,418,105.550,168.802
12,0.000,175,175,175,88.087,173.846
13,0.000,199,199,199,86.341,161.623
14,0.000,262,262,262,101.669,156.578
15,0.000,132,132,132,117.967,157.548
16,0.000,193,193,193,117.385,132.713
17,0.000,384,384,384,102.057,135.818
18,0.000,350,350,350,87.117,135.041
19,0.000,164,164,164,87.117,124.952
20,0.000,284,284,284,102.639,122.818
21,0.000,187,187,187,116.997,127.280
22,0.000,216,216,216,121.460,101.087
23,0.000,359,359,359,107.296,102.833
24,0.000,335,335,335,92.162,100.505
25,0.000,156,156,156,94.684,90.610
26,0.000,271,271,271,109.430,90.998
27,0.000,182,182,182,123.206,96.430
28,0.000,333,333,333,128.833,69.849
29,0.000,314,314,314,115.251,70.043
30,0.000,188,188,188,101.475,65.969
31,0.000,250,250,250,103.803,59.372
32,0.000,362,362,362,117.385,59.954
33,0.000,196,196,196,129.221,64.610
34,0.000,251,251,251,138.146,39.387
35,0.000,285,285,285,123.982,39.387
36,0.000,313,313,313,111.370,37.253
37,0.000,265,265,265,112.729,29.880
38,0.000,177,177,177,125.922,32.014
39,0.000,283,283,283,137.952,33.566
40,0.000,304,304,304,144.937,13.970
41,0.000,335,335,335,130.967,12.418
42,0.000,210,210,210,117.579,10.865
