 ,Area,Mean,Min,Max,X,Y
1,0.000,363,363,363,122.497,216.989
2,0.000,298,298,298,134.183,205.304
3,0.000,220,220,220,146.876,197.245
4,0.000,356,356,356,137.205,177.097
5,0.000,178,178,178,124.714,184.552
6,0.000,273,273,273,110.610,193.417
7,0.000,338,338,338,104.163,179.112
8,0.000,301,301,301,117.863,173.672
9,0.000,346,346,346,133.578,169.240
10,0.000,333,333,333,129.146,144.458
11,0.000,385,385,385,114.438,150.301
12,0.000,350,350,350,98.522,153.726
13,0.000,201,201,201,97.716,140.026
14,0.000,272,272,272,113.632,137.809
15,0.000,269,269,269,129.750,139.623
16,0.000,371,371,371,130.959,111.215
17,0.000,319,319,319,116.050,113.834
18,0.000,345,345,345,98.119,114.035
19,0.000,152,152,152,100.939,103.559
20,0.000,249,249,249,115.446,102.350
21,0.000,212,212,212,132.168,105.372
22,0.000,342,342,342,134.586,78.173
23,0.000,359,359,359,120.080,78.777
24,0.000,236,236,236,105.372,76.359
25,0.000,160,160,160,107.991,66.487
26,0.000,214,214,214,121.288,69.106
27,0.000,221,221,221,136.601,71.725
28,0.000,392,392,392,140.429,45.131
29,0.000,334,334,334,126.527,45.131
30,0.000,243,243,243,111.416,43.720
31,0.000,256,256,256,114.237,35.258
32,0.000,382,382,382,127.534,36.467
33,0.000,220,220,220,141.637,40.295
34,0.000,397,397,397,147.077,14.708
35,0.000,327,327,327,133.780,13.902
36,0.000,259,259,259,120.080,11.887
37,0.000,363,363,363,122.497,216.989
38,0.000,298,298,298,134.183,205.304
39,0.000,220,220,220,146.876,197.245
40,0.000,356,356,356,137.205,177.097
41,0.000,178,178,178,124.714,184.552
42,0.000,273,273,273,110.610,193.417
43,0.000,338,338,338,104.163,179.112
44,0.000,301,301,301,117.863,173.672
45,0.000,346,346,346,133.578,169.240
46,0.000,333,333,333,129.146,144.458
47,0.000,385,385,385,114.438,150.301
48,0.000,350,350,350,98.522,153.726
49,0.000,201,201,201,97.716,140.026
50,0.000,272,272,272,113.632,137.809
51,0.000,269,269,269,129.750,139.623
52,0.000,371,371,371,130.959,111.215
53,0.000,319,319,319,116.050,113.834
54,0.000,345,345,345,98.119,114.035
55,0.000,152,152,152,100.939,103.559
56,0.000,249,249,249,115.446,102.350
57,0.000,212,212,212,132.168,105.372
58,0.000,342,342,342,134.586,78.173
59,0.000,359,359,359,120.080,78.777
60,0.000,236,236,236,105.372,76.359
61,0.000,160,160,160,107.991,66.487
62,0.000,214,214,214,121.288,69.106
63,0.000,221,221,221,136.601,71.725
64,0.000,392,392,392,140.429,45.131
65,0.000,334,334,334,126.527,45.131
66,0.000,243,243,243,111.416,43.720
67,0.000,256,256,256,114.237,35.258
68,0.000,382,382,382,127.534,36.467
69,0.000,220,220,220,141.637,40.295
70,0.000,397,397,397,147.077,14.708
71,0.000,327,327,327,133.780,13.902
72,0.000,259,259,259,120.080,11.887
