 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,216,216,216,108.418,207.951,8
2,0.000,322,322,322,122.637,200.333,8
3,0.000,184,184,184,135.078,199.572,8
4,0.000,287,287,287,129.746,177.736,8
5,0.000,295,295,295,117.812,182.052,8
6,0.000,261,261,261,104.609,186.368,8
7,0.000,232,232,232,103.340,175.197,8
8,0.000,244,244,244,117.305,172.150,8
9,0.000,329,329,329,128.984,172.657,8
10,0.000,264,264,264,127.461,149.044,8
11,0.000,299,299,299,115.273,151.329,8
12,0.000,297,297,297,102.832,152.345,8
13,0.000,137,137,137,103.594,141.935,8
14,0.000,293,293,293,118.320,140.157,8
15,0.000,220,220,220,128.730,142.696,8
16,0.000,306,306,306,131.777,118.575,8
17,0.000,275,275,275,121.367,119.337,8
18,0.000,383,383,383,107.402,117.305,8
19,0.000,249,249,249,108.926,109.180,8
20,0.000,254,254,254,123.398,109.942,8
21,0.000,237,237,237,132.793,113.751,8
22,0.000,324,324,324,138.125,89.883,8
23,0.000,399,399,399,125.937,89.376,8
24,0.000,399,399,399,114.512,87.344,8
25,0.000,178,178,178,115.527,80.489,8
26,0.000,250,250,250,129.492,81.251,8
27,0.000,158,158,158,138.887,84.044,8
28,0.000,229,229,229,143.965,58.907,8
29,0.000,374,374,374,131.269,59.414,8
30,0.000,325,325,325,120.351,57.891,8
31,0.000,145,145,145,122.383,52.559,8
32,0.000,318,318,318,134.062,52.813,8
33,0.000,237,237,237,144.473,56.368,8
34,0.000,281,281,281,149.297,32.246,8
35,0.000,368,368,368,137.109,32.754,8
36,0.000,279,279,279,125.683,30.977,8
37,0.000,196,196,196,126.191,26.406,8
38,0.000,396,396,396,137.871,26.406,8
39,0.000,233,233,233,150.312,29.961,8
40,0.000,231,231,231,153.105,7.871,8
41,0.000,385,385,385,142.695,7.363,8
42,0.000,273,273,273,130.508,5.840,8
