 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,83,83,83,113.208,222.041,10
2,0.000,97,97,97,126.607,216.026,10
3,0.000,69,69,69,140.553,212.471,10
4,0.000,121,121,121,134.264,187.587,10
5,0.000,78,78,78,122.506,192.782,10
6,0.000,216,216,216,108.013,196.884,10
7,0.000,109,109,109,106.372,182.665,10
8,0.000,119,119,119,120.318,181.571,10
9,0.000,122,122,122,135.905,181.571,10
10,0.000,115,115,115,137.819,154.226,10
11,0.000,110,110,110,124.420,157.234,10
12,0.000,185,185,185,108.560,156.140,10
13,0.000,110,110,110,109.653,145.475,10
14,0.000,190,190,190,123.326,146.569,10
15,0.000,192,192,192,137.819,147.936,10
16,0.000,130,130,130,145.475,122.506,10
17,0.000,249,249,249,132.350,124.420,10
18,0.000,218,218,218,114.849,121.412,10
19,0.000,171,171,171,119.771,111.294,10
20,0.000,237,237,237,131.803,113.755,10
21,0.000,159,159,159,147.116,116.763,10
22,0.000,97,97,97,153.679,90.239,10
23,0.000,197,197,197,140.827,91.059,10
24,0.000,168,168,168,125.514,87.504,10
25,0.000,95,95,95,128.248,79.847,10
26,0.000,254,254,254,141.647,82.308,10
27,0.000,105,105,105,154.773,85.863,10
28,0.000,117,117,117,158.874,58.245,10
29,0.000,195,195,195,148.757,58.245,10
30,0.000,211,211,211,133.991,56.604,10
31,0.000,90,90,90,136.452,48.948,10
32,0.000,235,235,235,149.030,51.135,10
33,0.000,234,234,234,159.148,52.776,10
34,0.000,174,174,174,163.797,28.986,10
35,0.000,332,332,332,156.140,29.533,10
36,0.000,74,74,74,142.741,26.798,10
