 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,200,200,200,99.870,221.064,9
2,0.000,316,316,316,113.750,210.908,9
3,0.000,370,370,370,129.323,210.231,9
4,0.000,692,692,692,125.599,187.211,9
5,0.000,539,539,539,111.380,191.273,9
6,0.000,521,521,521,94.453,192.966,9
7,0.000,331,331,331,92.422,186.534,9
8,0.000,492,492,492,110.026,181.794,9
9,0.000,215,215,215,127.292,181.456,9
10,0.000,288,288,288,123.568,153.019,9
11,0.000,372,372,372,108.333,158.097,9
12,0.000,264,264,264,89.713,158.435,9
13,0.000,320,320,320,90.391,149.633,9
14,0.000,353,353,353,106.979,147.602,9
15,0.000,236,236,236,123.906,148.956,9
16,0.000,246,246,246,123.229,119.165,9
17,0.000,685,685,685,107.318,123.227,9
18,0.000,325,325,325,92.083,118.826,9
19,0.000,421,421,421,95.469,110.363,9
20,0.000,307,307,307,112.057,111.040,9
21,0.000,233,233,233,124.922,115.441,9
22,0.000,269,269,269,129.323,85.988,9
23,0.000,397,397,397,114.766,87.004,9
24,0.000,458,458,458,98.177,82.941,9
25,0.000,137,137,137,99.870,74.817,9
26,0.000,345,345,345,115.781,77.186,9
27,0.000,186,186,186,130.000,82.603,9
28,0.000,305,305,305,135.755,53.489,9
29,0.000,552,552,552,120.859,52.812,9
30,0.000,446,446,446,105.625,49.426,9
31,0.000,242,242,242,109.010,44.010,9
32,0.000,338,338,338,123.229,44.687,9
33,0.000,280,280,280,136.432,49.426,9
34,0.000,271,271,271,142.187,24.713,9
35,0.000,672,672,672,128.984,23.698,9
36,0.000,497,497,497,115.104,18.958,9
