 ,Area,Mean,Min,Max,X,Y
1,0.000,298,298,298,125.146,199.846
2,0.000,301,301,301,137.758,192.279
3,0.000,215,215,215,149.011,190.533
4,0.000,201,201,201,145.131,171.518
5,0.000,277,277,277,133.489,174.040
6,0.000,350,350,350,118.743,177.921
7,0.000,195,195,195,116.609,166.279
8,0.000,312,312,312,131.937,164.145
9,0.000,332,332,332,144.161,164.339
10,0.000,231,231,231,145.519,141.444
11,0.000,270,270,270,132.713,142.414
12,0.000,255,255,255,116.609,141.444
13,0.000,187,187,187,118.743,133.683
14,0.000,256,256,256,132.131,132.713
15,0.000,354,354,354,145.907,134.847
16,0.000,258,258,258,149.981,110.012
17,0.000,417,417,417,135.235,111.370
18,0.000,370,370,370,123.400,108.266
19,0.000,319,319,319,123.206,99.147
20,0.000,324,324,324,136.594,98.759
21,0.000,308,308,308,149.787,103.415
22,0.000,397,397,397,152.892,78.774
23,0.000,270,270,270,140.668,78.386
24,0.000,348,348,348,127.668,75.282
25,0.000,162,162,162,128.639,69.267
26,0.000,368,368,368,141.832,68.297
27,0.000,380,380,380,154.444,73.341
28,0.000,176,176,176,158.324,47.924
29,0.000,367,367,367,146.101,48.894
30,0.000,291,291,291,133.101,45.208
31,0.000,136,136,136,134.265,38.999
32,0.000,303,303,303,146.877,39.387
33,0.000,279,279,279,159.683,44.044
34,0.000,264,264,264,164.727,20.567
35,0.000,278,278,278,152.116,19.985
36,0.000,246,246,246,139.504,16.880
