 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,291,291,291,107.367,226.490,12
2,0.000,369,369,369,117.164,217.674,12
3,0.000,244,244,244,129.115,213.363,12
4,0.000,230,230,230,123.433,191.615,12
5,0.000,296,296,296,110.306,198.669,12
6,0.000,185,185,185,96.004,204.155,12
7,0.000,280,280,280,87.971,195.338,12
8,0.000,463,463,463,100.902,189.264,12
9,0.000,258,258,258,118.535,188.089,12
10,0.000,263,263,263,115.204,163.990,12
11,0.000,230,230,230,99.922,168.300,12
12,0.000,146,146,146,82.877,171.043,12
13,0.000,288,288,288,79.742,159.288,12
14,0.000,236,236,236,95.612,157.524,12
15,0.000,170,170,170,112.853,159.288,12
16,0.000,316,316,316,112.657,133.230,12
17,0.000,241,241,241,99.138,135.189,12
18,0.000,217,217,217,81.701,134.209,12
19,0.000,265,265,265,86.011,124.609,12
20,0.000,368,368,368,98.355,125.393,12
21,0.000,281,281,281,112.461,129.115,12
22,0.000,292,292,292,115.596,102.861,12
23,0.000,310,310,310,103.253,104.428,12
24,0.000,339,339,339,87.579,100.706,12
25,0.000,120,120,120,90.518,92.085,12
26,0.000,399,399,399,103.449,94.240,12
27,0.000,282,282,282,116.576,98.551,12
28,0.000,336,336,336,123.825,73.668,12
29,0.000,391,391,391,111.482,74.256,12
30,0.000,436,436,436,97.767,69.358,12
31,0.000,387,387,387,100.118,61.717,12
32,0.000,509,509,509,112.266,64.851,12
33,0.000,376,376,376,125.784,70.533,12
34,0.000,324,324,324,132.054,47.022,12
35,0.000,353,353,353,120.298,45.651,12
36,0.000,184,184,184,109.523,42.516,12
37,0.000,181,181,181,112.657,38.597,12
38,0.000,415,415,415,122.846,40.949,12
39,0.000,349,349,349,133.817,45.259,12
40,0.000,327,327,327,140.675,24.099,12
41,0.000,300,300,300,128.527,22.727,12
42,0.000,287,287,287,116.576,19.005,12
