 ,Area,Mean,Min,Max,X,Y
1,0.000,173,173,173,132.066,214.189
2,0.000,236,236,236,139.797,206.039
3,0.000,226,226,226,147.738,201.860
4,0.000,239,239,239,138.335,182.635
5,0.000,280,280,280,130.603,188.904
6,0.000,112,112,112,117.020,196.009
7,0.000,175,175,175,110.751,182.844
8,0.000,224,224,224,122.244,178.874
9,0.000,239,239,239,133.737,176.993
10,0.000,176,176,176,131.648,153.798
11,0.000,245,245,245,120.364,158.395
12,0.000,233,233,233,106.363,159.231
13,0.000,193,193,193,109.080,147.320
14,0.000,237,237,237,120.991,146.693
15,0.000,247,247,247,132.275,148.574
16,0.000,209,209,209,136.245,126.424
17,0.000,325,325,325,125.170,127.677
18,0.000,264,264,264,112.423,126.006
19,0.000,93,93,93,113.677,116.184
20,0.000,274,274,274,126.424,116.811
21,0.000,263,263,263,137.917,120.782
22,0.000,184,184,184,143.977,97.796
23,0.000,260,260,260,133.111,99.258
24,0.000,194,194,194,121.409,97.169
25,0.000,156,156,156,123.498,87.765
26,0.000,311,311,311,134.573,88.183
27,0.000,242,242,242,145.022,92.362
28,0.000,293,293,293,150.037,70.003
29,0.000,304,304,304,138.335,70.839
30,0.000,126,126,126,128.722,68.331
31,0.000,177,177,177,129.767,61.227
32,0.000,294,294,294,138.962,61.227
33,0.000,257,257,257,150.873,63.525
34,0.000,243,243,243,154.216,43.883
35,0.000,301,301,301,145.231,45.136
36,0.000,192,192,192,134.155,44.718
37,0.000,161,161,161,134.782,35.524
38,0.000,189,189,189,144.604,35.942
39,0.000,147,147,147,153.171,37.823
40,0.000,171,171,171,159.231,19.434
41,0.000,161,161,161,149.201,19.225
42,0.000,154,154,154,140.633,18.807
