 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,272,272,272,118.494,207.039,9
2,0.000,570,570,570,134.445,198.250,9
3,0.000,546,546,546,148.118,196.622,9
4,0.000,316,316,316,144.537,170.905,9
5,0.000,602,602,602,128.911,176.114,9
6,0.000,747,747,747,112.960,180.345,9
7,0.000,252,252,252,106.775,168.626,9
8,0.000,482,482,482,121.098,165.371,9
9,0.000,483,483,483,138.352,164.720,9
10,0.000,504,504,504,138.677,138.352,9
11,0.000,443,443,443,124.028,140.305,9
12,0.000,482,482,482,104.496,141.933,9
13,0.000,137,137,137,103.194,128.911,9
14,0.000,499,499,499,122.401,126.958,9
15,0.000,300,300,300,139.654,130.539,9
16,0.000,601,601,601,140.956,100.915,9
17,0.000,593,593,593,125.656,102.869,9
18,0.000,445,445,445,106.449,100.590,9
19,0.000,284,284,284,108.728,89.522,9
20,0.000,569,569,569,125.981,88.220,9
21,0.000,377,377,377,140.305,91.800,9
22,0.000,631,631,631,146.490,65.432,9
23,0.000,710,710,710,130.864,65.758,9
24,0.000,579,579,579,112.635,61.200,9
25,0.000,440,440,440,115.890,47.853,9
26,0.000,569,569,569,132.492,52.085,9
27,0.000,534,534,534,147.792,56.317,9
28,0.000,478,478,478,153.652,28.321,9
29,0.000,635,635,635,138.026,28.647,9
30,0.000,638,638,638,120.447,25.717,9
