 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,530,530,530,120.103,225.315,8
2,0.000,414,414,414,134.993,220.025,8
3,0.000,297,297,297,149.491,216.302,8
4,0.000,404,404,404,144.397,191.811,8
5,0.000,570,570,570,129.899,195.534,8
6,0.000,242,242,242,114.029,199.257,8
7,0.000,353,353,353,111.678,188.481,8
8,0.000,505,505,505,126.568,185.738,8
9,0.000,312,312,312,140.087,185.934,8
10,0.000,458,458,458,139.303,159.484,8
11,0.000,541,541,541,125.001,161.639,8
12,0.000,255,255,255,110.110,162.227,8
13,0.000,236,236,236,106.388,155.761,8
14,0.000,450,450,450,120.298,154.781,8
15,0.000,494,494,494,133.817,155.761,8
16,0.000,601,601,601,135.973,129.507,8
17,0.000,325,325,325,122.650,130.487,8
18,0.000,271,271,271,107.367,128.723,8
19,0.000,321,321,321,109.718,119.711,8
20,0.000,441,441,441,121.670,120.494,8
21,0.000,666,666,666,136.560,122.845,8
22,0.000,437,437,437,139.891,97.963,8
23,0.000,496,496,496,126.960,97.767,8
24,0.000,362,362,362,113.049,95.808,8
25,0.000,502,502,502,115.008,87.971,8
26,0.000,513,513,513,127.156,89.930,8
27,0.000,429,429,429,140.871,92.673,8
28,0.000,487,487,487,145.573,69.162,8
29,0.000,549,549,549,132.250,68.182,8
30,0.000,414,414,414,118.731,66.223,8
31,0.000,495,495,495,120.886,60.737,8
32,0.000,595,595,595,132.250,60.933,8
33,0.000,423,423,423,145.573,63.284,8
34,0.000,326,326,326,148.904,41.340,8
35,0.000,493,493,493,134.993,40.557,8
36,0.000,455,455,455,121.082,39.381,8
37,0.000,217,217,217,123.825,34.091,8
38,0.000,557,557,557,135.385,33.307,8
39,0.000,534,534,534,148.708,36.442,8
40,0.000,340,340,340,152.038,16.066,8
41,0.000,375,375,375,138.716,16.066,8
42,0.000,422,422,422,125.393,14.499,8
