 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,279,279,279,99.922,221.200,10
2,0.000,376,376,376,113.245,214.147,10
3,0.000,246,246,246,128.723,211.404,10
4,0.000,348,348,348,124.609,187.305,10
5,0.000,430,430,430,111.874,192.203,10
6,0.000,460,460,460,94.828,194.750,10
7,0.000,210,210,210,94.632,182.407,10
8,0.000,346,346,346,111.090,178.880,10
9,0.000,183,183,183,125.001,180.840,10
10,0.000,402,402,402,126.568,155.761,10
11,0.000,455,455,455,112.853,157.916,10
12,0.000,359,359,359,96.787,155.565,10
13,0.000,163,163,163,97.375,146.357,10
14,0.000,394,394,394,112.266,144.789,10
15,0.000,297,297,297,128.136,147.924,10
16,0.000,353,353,353,132.838,123.041,10
17,0.000,396,396,396,118.339,123.237,10
18,0.000,420,420,420,100.902,119.515,10
19,0.000,178,178,178,104.037,111.482,10
20,0.000,360,360,360,119.319,112.070,10
21,0.000,387,387,387,134.601,115.596,10
22,0.000,293,293,293,141.654,91.106,10
23,0.000,412,412,412,126.568,90.322,10
24,0.000,382,382,382,111.090,85.424,10
25,0.000,454,454,454,113.833,78.566,10
26,0.000,350,350,350,126.960,79.742,10
27,0.000,279,279,279,141.654,82.485,10
28,0.000,407,407,407,145.181,59.170,10
29,0.000,483,483,483,132.642,58.190,10
30,0.000,489,489,489,117.556,56.035,10
31,0.000,299,299,299,119.711,49.569,10
32,0.000,487,487,487,133.230,48.981,10
33,0.000,176,176,176,146.357,50.941,10
34,0.000,394,394,394,149.100,28.801,10
35,0.000,514,514,514,136.364,28.801,10
36,0.000,564,564,564,122.454,27.430,10
