 ,Area,Mean,Min,Max,X,Y
1,0.000,567,567,567,109.042,201.592
2,0.000,386,386,386,118.937,193.443
3,0.000,520,520,520,131.549,189.174
4,0.000,349,349,349,124.564,166.862
5,0.000,405,405,405,114.475,173.652
6,0.000,504,504,504,98.177,177.533
7,0.000,236,236,236,95.266,165.115
8,0.000,384,384,384,110.012,160.653
9,0.000,352,352,352,124.952,160.653
10,0.000,367,367,367,123.400,136.982
11,0.000,391,391,391,109.624,139.504
12,0.000,244,244,244,93.908,138.922
13,0.000,281,281,281,96.236,130.385
14,0.000,450,450,450,111.176,128.251
15,0.000,364,364,364,124.952,130.967
16,0.000,371,371,371,128.833,105.938
17,0.000,458,458,458,115.639,106.326
18,0.000,388,388,388,98.177,103.221
19,0.000,241,241,241,103.609,98.371
20,0.000,414,414,414,117.773,97.983
21,0.000,462,462,462,131.161,101.281
22,0.000,457,457,457,137.176,76.252
23,0.000,562,562,562,122.430,76.058
24,0.000,343,343,343,109.818,72.565
25,0.000,302,302,302,112.535,66.551
26,0.000,432,432,432,124.952,67.909
27,0.000,253,253,253,137.370,71.207
28,0.000,474,474,474,142.802,46.566
29,0.000,468,468,468,129.027,46.760
30,0.000,205,205,205,115.445,44.044
31,0.000,360,360,360,118.743,38.029
32,0.000,299,299,299,129.997,38.611
33,0.000,327,327,327,142.608,41.909
34,0.000,281,281,281,147.847,19.985
35,0.000,505,505,505,135.818,20.373
36,0.000,383,383,383,124.952,18.820
