 ,Area,Mean,Min,Max,X,Y
1,0.000,291,291,291,98.953,162.399
2,0.000,322,322,322,110.206,158.518
3,0.000,404,404,404,123.982,158.713
4,0.000,277,277,277,121.460,133.295
5,0.000,314,314,314,108.266,136.982
6,0.000,281,281,281,95.460,138.728
7,0.000,195,195,195,97.207,125.728
8,0.000,277,277,277,110.206,125.146
9,0.000,262,262,262,123.012,126.310
10,0.000,312,312,312,123.594,99.535
11,0.000,433,433,433,110.206,102.251
12,0.000,319,319,319,98.177,101.087
13,0.000,254,254,254,100.117,90.416
14,0.000,259,259,259,112.535,90.998
15,0.000,227,227,227,125.340,94.102
16,0.000,367,367,367,129.609,66.551
17,0.000,279,279,279,116.997,67.715
18,0.000,299,299,299,103.997,66.551
19,0.000,269,269,269,108.460,57.819
20,0.000,204,204,204,119.325,59.566
21,0.000,366,366,366,130.579,62.282
22,0.000,387,387,387,136.400,36.671
23,0.000,545,545,545,123.594,37.641
24,0.000,365,365,365,113.699,35.507
25,0.000,189,189,189,115.639,27.940
26,0.000,292,292,292,125.728,29.880
27,0.000,251,251,251,138.146,32.984
28,0.000,425,425,425,142.996,8.149
29,0.000,498,498,498,129.415,8.925
30,0.000,308,308,308,119.131,6.403
