 ,Area,Mean,Min,Max,X,Y
1,0.000,100,100,100,87.117,228.173
2,0.000,165,165,165,101.475,219.054
3,0.000,150,150,150,114.087,215.950
4,0.000,134,134,134,113.311,192.279
5,0.000,122,122,122,100.505,197.712
6,0.000,151,151,151,80.714,200.040
7,0.000,83,83,83,79.162,189.757
8,0.000,141,141,141,99.341,187.428
9,0.000,148,148,148,116.027,187.234
10,0.000,179,179,179,113.893,165.115
11,0.000,125,125,125,100.117,162.593
12,0.000,182,182,182,81.297,163.175
13,0.000,172,172,172,81.879,151.728
14,0.000,94,94,94,99.729,151.534
15,0.000,126,126,126,117.773,153.474
16,0.000,165,165,165,118.355,126.504
17,0.000,175,175,175,102.639,129.803
18,0.000,158,158,158,86.535,128.445
19,0.000,180,180,180,87.893,116.221
20,0.000,101,101,101,105.938,118.549
21,0.000,134,134,134,122.236,121.072
22,0.000,216,216,216,125.728,94.102
23,0.000,210,210,210,108.848,94.296
24,0.000,205,205,205,92.162,90.028
25,0.000,148,148,148,94.878,79.550
26,0.000,134,134,134,110.982,83.431
27,0.000,177,177,177,128.057,88.281
28,0.000,174,174,174,134.847,59.954
29,0.000,302,302,302,117.579,59.566
30,0.000,155,155,155,101.087,52.969
31,0.000,159,159,159,104.191,45.014
32,0.000,191,191,191,120.684,49.864
33,0.000,131,131,131,136.206,55.491
34,0.000,234,234,234,144.937,29.104
35,0.000,235,235,235,128.251,26.775
36,0.000,173,173,173,111.758,24.253
