 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,291,291,291,107.563,207.877,10
2,0.000,537,537,537,122.062,202.391,10
3,0.000,245,245,245,136.168,201.412,10
4,0.000,386,386,386,134.993,177.313,10
5,0.000,418,418,418,121.082,177.901,10
6,0.000,244,244,244,105.408,180.056,10
7,0.000,187,187,187,101.490,170.455,10
8,0.000,304,304,304,116.968,168.692,10
9,0.000,366,366,366,133.034,170.455,10
10,0.000,425,425,425,134.601,144.397,10
11,0.000,486,486,486,120.690,143.614,10
12,0.000,355,355,355,102.665,143.418,10
13,0.000,265,265,265,104.233,137.736,10
14,0.000,536,536,536,116.968,137.932,10
15,0.000,353,353,353,131.662,139.891,10
16,0.000,364,364,364,133.230,116.968,10
17,0.000,449,449,449,120.103,117.164,10
18,0.000,546,546,546,104.037,115.792,10
19,0.000,239,239,239,107.171,110.502,10
20,0.000,503,503,503,121.082,111.678,10
21,0.000,608,608,608,136.560,110.502,10
22,0.000,348,348,348,138.324,88.558,10
23,0.000,492,492,492,123.041,88.363,10
24,0.000,400,400,400,106.976,87.579,10
25,0.000,192,192,192,110.306,77.783,10
26,0.000,531,531,531,122.650,80.134,10
27,0.000,410,410,410,140.675,82.093,10
28,0.000,308,308,308,142.242,57.798,10
29,0.000,324,324,324,129.311,58.190,10
30,0.000,243,243,243,112.070,57.406,10
31,0.000,218,218,218,119.319,52.116,10
32,0.000,336,336,336,131.662,52.900,10
33,0.000,442,442,442,142.830,53.684,10
34,0.000,353,353,353,150.079,34.287,10
35,0.000,302,302,302,136.952,32.524,10
36,0.000,257,257,257,124.217,32.132,10
