 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,291,291,291,104.624,219.633,10
2,0.000,411,411,411,116.968,210.033,10
3,0.000,278,278,278,131.270,204.155,10
4,0.000,368,368,368,120.103,182.211,10
5,0.000,438,438,438,107.171,188.677,10
6,0.000,370,370,370,93.065,195.534,10
7,0.000,226,226,226,91.106,181.036,10
8,0.000,393,393,393,104.428,177.313,10
9,0.000,434,434,434,121.082,176.137,10
10,0.000,270,270,270,118.339,150.275,10
11,0.000,347,347,347,102.469,154.194,10
12,0.000,249,249,249,87.775,156.153,10
13,0.000,236,236,236,89.930,143.418,10
14,0.000,403,403,403,103.841,140.871,10
15,0.000,555,555,555,119.123,144.201,10
16,0.000,336,336,336,121.866,117.164,10
17,0.000,317,317,317,105.604,117.556,10
18,0.000,334,334,334,91.301,115.204,10
19,0.000,374,374,374,97.179,106.584,10
20,0.000,370,370,370,109.718,106.584,10
21,0.000,260,260,260,124.413,112.070,10
22,0.000,199,199,199,129.507,85.424,10
23,0.000,426,426,426,115.596,84.836,10
24,0.000,298,298,298,101.294,81.113,10
25,0.000,221,221,221,105.408,69.946,10
26,0.000,305,305,305,117.164,72.101,10
27,0.000,310,310,310,131.466,78.566,10
28,0.000,223,223,223,138.520,52.312,10
29,0.000,350,350,350,125.197,51.333,10
30,0.000,201,201,201,111.090,47.610,10
31,0.000,199,199,199,115.400,38.010,10
32,0.000,337,337,337,126.960,39.969,10
33,0.000,269,269,269,141.067,45.455,10
34,0.000,180,180,180,146.944,21.356,10
35,0.000,232,232,232,133.230,20.572,10
36,0.000,191,191,191,122.062,18.221,10
