 ,Area,Mean,Min,Max,X,Y
1,0.000,158,158,158,132.275,213.562
2,0.000,285,285,285,140.633,204.994
3,0.000,248,248,248,148.992,200.188
4,0.000,295,295,295,141.260,180.128
5,0.000,216,216,216,132.275,185.143
6,0.000,419,419,419,120.364,190.158
7,0.000,242,242,242,110.542,185.143
8,0.000,359,359,359,120.782,180.546
9,0.000,346,346,346,133.111,179.292
10,0.000,342,342,342,131.648,154.843
11,0.000,205,205,205,121.200,157.768
12,0.000,261,261,261,106.781,158.813
13,0.000,250,250,250,106.154,148.156
14,0.000,365,365,365,119.946,147.111
15,0.000,328,328,328,131.021,149.201
16,0.000,239,239,239,136.036,124.334
17,0.000,316,316,316,124.125,126.006
18,0.000,325,325,325,111.587,122.871
19,0.000,245,245,245,115.349,113.677
20,0.000,194,194,194,126.424,116.184
21,0.000,246,246,246,136.036,122.035
22,0.000,343,343,343,146.484,96.960
23,0.000,326,326,326,134.991,95.706
24,0.000,213,213,213,122.662,90.691
25,0.000,229,229,229,126.842,83.795
26,0.000,205,205,205,137.708,87.974
27,0.000,178,178,178,149.619,95.288
28,0.000,354,354,354,160.276,70.630
29,0.000,402,402,402,147.947,67.287
30,0.000,319,319,319,136.872,63.316
31,0.000,264,264,264,140.215,58.719
32,0.000,294,294,294,151.499,62.898
33,0.000,288,288,288,162.575,68.540
34,0.000,313,313,313,173.441,49.525
35,0.000,417,417,417,160.694,44.718
36,0.000,346,346,346,150.037,41.793
37,0.000,260,260,260,154.634,33.225
38,0.000,338,338,338,165.082,40.330
39,0.000,308,308,308,174.486,44.301
40,0.000,324,324,324,185.770,27.165
41,0.000,337,337,337,174.695,22.777
42,0.000,276,276,276,159.858,20.479
