 ,Area,Mean,Min,Max,X,Y
1,0.000,131,131,131,131.635,231.469
2,0.000,303,303,303,144.162,222.218
3,0.000,357,357,357,158.617,214.702
4,0.000,310,310,310,148.595,194.080
5,0.000,464,464,464,134.719,198.898
6,0.000,382,382,382,118.337,206.029
7,0.000,191,191,191,116.217,193.887
8,0.000,454,454,454,131.057,190.803
9,0.000,130,130,130,146.283,190.611
10,0.000,307,307,307,143.970,166.327
11,0.000,288,288,288,131.250,164.592
12,0.000,324,324,324,116.217,165.556
13,0.000,362,362,362,123.540,158.232
14,0.000,259,259,259,133.562,159.388
15,0.000,377,377,377,147.439,159.388
16,0.000,166,166,166,148.981,137.802
17,0.000,449,449,449,139.344,135.682
18,0.000,360,360,360,123.926,134.719
19,0.000,320,320,320,126.817,126.239
20,0.000,419,419,419,139.152,128.166
21,0.000,241,241,241,148.017,130.671
22,0.000,321,321,321,158.617,107.736
23,0.000,309,309,309,145.897,104.845
24,0.000,277,277,277,128.744,105.616
25,0.000,312,312,312,130.479,97.329
26,0.000,314,314,314,143.006,98.678
27,0.000,329,329,329,158.039,101.184
28,0.000,439,439,439,161.316,75.358
29,0.000,350,350,350,148.403,74.972
30,0.000,347,347,347,135.875,72.081
31,0.000,235,235,235,137.610,64.372
32,0.000,369,369,369,150.908,65.143
33,0.000,262,262,262,164.206,69.383
34,0.000,215,215,215,170.759,44.135
35,0.000,304,304,304,157.075,43.750
36,0.000,100,100,100,140.886,41.052
37,0.000,131,131,131,144.933,36.233
38,0.000,223,223,223,157.846,37.004
39,0.000,128,128,128,173.458,40.088
40,0.000,197,197,197,174.614,17.924
41,0.000,287,287,287,163.436,16.189
42,0.000,117,117,117,149.944,15.226
