 ,Area,Mean,Min,Max,X,Y
1,0.000,541,541,541,108.072,207.219
2,0.000,620,620,620,121.072,201.204
3,0.000,517,517,517,134.071,195.771
4,0.000,553,553,553,130.385,175.399
5,0.000,654,654,654,117.385,179.473
6,0.000,582,582,582,102.833,185.294
7,0.000,531,531,531,98.565,169.772
8,0.000,582,582,582,113.699,165.309
9,0.000,590,590,590,129.027,166.668
10,0.000,539,539,539,129.415,147.071
11,0.000,344,344,344,112.729,155.608
12,0.000,146,146,146,95.460,151.534
13,0.000,551,551,551,101.087,139.116
14,0.000,433,433,433,115.833,138.340
15,0.000,391,391,391,131.549,141.832
16,0.000,458,458,458,136.012,116.997
17,0.000,446,446,446,118.743,116.997
18,0.000,471,471,471,103.221,117.579
19,0.000,329,329,329,109.236,102.251
20,0.000,344,344,344,123.788,105.744
21,0.000,407,407,407,138.340,109.818
22,0.000,259,259,259,145.519,84.595
23,0.000,477,477,477,130.385,88.863
24,0.000,339,339,339,115.445,80.326
25,0.000,581,581,581,121.848,71.207
26,0.000,699,699,699,133.877,77.610
27,0.000,472,472,472,147.265,81.685
28,0.000,375,375,375,154.832,57.819
29,0.000,454,454,454,140.474,62.282
30,0.000,338,338,338,127.280,55.491
31,0.000,369,369,369,132.907,49.476
32,0.000,397,397,397,144.161,50.641
33,0.000,701,701,701,154.444,53.939
34,0.000,599,599,599,156.190,30.462
35,0.000,388,388,388,144.743,32.402
36,0.000,352,352,352,133.489,32.208
37,0.000,394,394,394,131.549,23.865
38,0.000,601,601,601,144.355,24.253
39,0.000,306,306,306,156.190,26.193
40,0.000,460,460,460,157.548,2.328
41,0.000,515,515,515,146.877,3.686
42,0.000,443,443,443,134.653,3.686
