 ,Area,Mean,Min,Max,X,Y
1,0.000,227,227,227,114.482,210.462
2,0.000,522,522,522,126.817,202.753
3,0.000,267,267,267,141.272,201.403
4,0.000,269,269,269,137.417,180.396
5,0.000,478,478,478,123.155,182.901
6,0.000,131,131,131,107.929,185.985
7,0.000,303,303,303,107.736,172.108
8,0.000,427,427,427,121.420,170.181
9,0.000,258,258,258,133.948,171.723
10,0.000,432,432,432,136.839,148.981
11,0.000,461,461,461,123.926,148.017
12,0.000,243,243,243,110.242,147.439
13,0.000,151,151,151,111.013,137.995
14,0.000,323,323,323,124.504,138.188
15,0.000,250,250,250,137.802,140.886
16,0.000,339,339,339,142.235,116.602
17,0.000,485,485,485,128.937,116.987
18,0.000,368,368,368,114.867,113.904
19,0.000,167,167,167,116.217,104.845
20,0.000,477,477,477,129.515,106.002
21,0.000,240,240,240,142.235,109.278
22,0.000,359,359,359,147.246,85.572
23,0.000,454,454,454,135.104,85.380
24,0.000,306,306,306,122.577,81.718
25,0.000,304,304,304,123.155,74.201
26,0.000,437,437,437,135.297,76.129
27,0.000,316,316,316,148.403,79.020
28,0.000,391,391,391,154.570,56.470
29,0.000,515,515,515,141.464,55.699
30,0.000,201,201,201,127.395,52.615
31,0.000,231,231,231,129.900,47.412
32,0.000,494,494,494,141.464,48.183
33,0.000,429,429,429,152.064,50.688
34,0.000,250,250,250,158.039,28.717
35,0.000,526,526,526,146.475,29.102
36,0.000,352,352,352,133.948,27.175
37,0.000,251,251,251,134.911,21.586
38,0.000,449,449,449,146.283,21.586
39,0.000,299,299,299,156.883,23.899
40,0.000,309,309,309,161.316,3.084
41,0.000,416,416,416,150.523,3.662
42,0.000,305,305,305,138.959,2.505
