 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,100,100,100,106.780,214.539,9
2,0.000,176,176,176,119.319,209.641,9
3,0.000,299,299,299,132.446,204.351,9
4,0.000,468,468,468,125.980,187.893,9
5,0.000,330,330,330,114.029,188.089,9
6,0.000,237,237,237,102.469,194.750,9
7,0.000,141,141,141,100.902,181.819,9
8,0.000,190,190,190,113.833,182.407,9
9,0.000,224,224,224,127.352,180.448,9
10,0.000,355,355,355,127.744,158.504,9
11,0.000,535,535,535,114.225,160.267,9
12,0.000,243,243,243,99.334,161.051,9
13,0.000,415,415,415,100.314,152.822,9
14,0.000,483,483,483,113.049,152.234,9
15,0.000,298,298,298,126.960,153.998,9
16,0.000,705,705,705,133.426,132.642,9
17,0.000,370,370,370,118.731,129.899,9
18,0.000,511,511,511,102.273,128.331,9
19,0.000,302,302,302,107.367,124.413,9
20,0.000,433,433,433,119.319,126.764,9
21,0.000,456,456,456,133.621,129.115,9
22,0.000,279,279,279,138.716,105.996,9
23,0.000,460,460,460,127.156,104.428,9
24,0.000,204,204,204,114.225,103.841,9
25,0.000,505,505,505,113.441,94.436,9
26,0.000,424,424,424,125.784,96.004,9
27,0.000,370,370,370,140.479,98.747,9
28,0.000,464,464,464,142.438,75.627,9
29,0.000,333,333,333,129.115,74.648,9
30,0.000,375,375,375,117.360,74.844,9
31,0.000,332,332,332,117.556,69.162,9
32,0.000,240,240,240,129.703,69.750,9
33,0.000,559,559,559,143.222,71.513,9
34,0.000,355,355,355,144.593,46.630,9
35,0.000,411,411,411,131.662,48.981,9
36,0.000,344,344,344,118.535,48.198,9
37,0.000,223,223,223,117.556,42.712,9
38,0.000,412,412,412,129.507,41.340,9
39,0.000,560,560,560,142.634,43.496,9
40,0.000,428,428,428,144.985,20.180,9
41,0.000,482,482,482,132.642,22.727,9
42,0.000,424,424,424,119.319,21.552,9
